image_path,question,answer, answer
ee/ee8ee952.jpg,What is the case's color?,Others,
ee/ee8ee952.jpg,What is the design type?,Printed,
ee/ee8ee952.jpg,What type of case?,Hard,
10/10bf59cf.jpg,What is the case's brand?,Solimo,
10/10bf59cf.jpg,What is the phone case's color?,Others,
10/10bf59cf.jpg,What is the case's pattern?,Water,
10/10bf59cf.jpg,Is the back cover 3D?,Yes,
10/10bf59cf.jpg,What is the product type?,Case,
10/10bf59cf.jpg,For which phone is this case?,Samsung,
10/10bf59cf.jpg,What is the case style?,Back,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the phone model?,Samsung,
ee/ee8ee952.jpg,What is the color?,Others,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,Is it hard?,Yes,
77/77517cd7.jpg,What is the case's brand?,Solimo,
77/77517cd7.jpg,What is the case's color?,Multicolor,
77/77517cd7.jpg,What is the case's pattern?,Marble,
77/77517cd7.jpg,What is the device model?,Samsung,
77/77517cd7.jpg,What type of case is it?,Hard,
77/77517cd7.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the cover's color?,Others,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What kind of print is it?,3D,
ee/ee8ee952.jpg,Is it hard or soft?,Hard,
ee/ee8ee952.jpg,For what phone is this?,Samsung,
ee/ee8ee952.jpg,Is it a back or front cover?,Back,
81/81558e48.jpg,What is the case's color?,Multicolor,
81/81558e48.jpg,What is the brand?,Solimo,
81/81558e48.jpg,What is the pattern?,Abstract,
81/81558e48.jpg,What is the product type?,Case,
81/81558e48.jpg,Is it printed?,Yes,
ee/ee8ee952.jpg,What is the item color?,Others,
ee/ee8ee952.jpg,What type of case is it?,Hard,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What kind of print is it?,3D,
ee/ee8ee952.jpg,What is the phone brand?,Sony,
ee/ee8ee952.jpg,What is the case style?,Back,
80/80d3f804.jpg,What is the brand?,Solimo,
80/80d3f804.jpg,What type of case is it?,Hard,
80/80d3f804.jpg,What is the design?,Smash,
80/80d3f804.jpg,What is the color?,Others,
80/80d3f804.jpg,Is it patterned?,Yes,
80/80d3f804.jpg,Is it 3D printed?,Yes,
80/80d3f804.jpg,Is it a panel?,Yes,
80/80d3f804.jpg,What is the style?,Designer,
80/80d3f804.jpg,What type of product is it?,Case,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the color?,Others,
ee/ee8ee952.jpg,What type is it?,Case,
ee/ee8ee952.jpg,What is the print?,3D,
60/60c6b406.jpg,What brand is it?,Solimo,
60/60c6b406.jpg,What is the main color?,Multicolor,
60/60c6b406.jpg,What is the case material?,Silicone,
60/60c6b406.jpg,What is the product type?,Case,
60/60c6b406.jpg,What is the pattern?,Floral,
60/60c6b406.jpg,What is the model?,A10s,
60/60c6b406.jpg,Is it flexible?,Yes,
60/60c6b406.jpg,Is it printed?,Yes,
2f/2f357c87.jpg,What is the brand?,Solimo,
2f/2f357c87.jpg,What is the case color?,Multicolor,
2f/2f357c87.jpg,What is the phone case material?,Silicone,
2f/2f357c87.jpg,What is the pattern?,Floral,
2f/2f357c87.jpg,What is the product type?,Case,
2f/2f357c87.jpg,What is the model's name?,A10s,
2f/2f357c87.jpg,What are the butterflies' color?,Blue,
f9/f9c7482b.jpg,What is the product's brand?,365,
f9/f9c7482b.jpg,What kind of supplement is this?,Vitamin,
f9/f9c7482b.jpg,How many units are there?,100,
f9/f9c7482b.jpg,What vitamin is included?,D3,
f9/f9c7482b.jpg,What is the product material?,Oil,
65/65dcc45d.jpg,What is the product type?,Vitamin,
65/65dcc45d.jpg,What is the item's brand?,365,
65/65dcc45d.jpg,What is the item's color?,White,
65/65dcc45d.jpg,What is the unit count?,100,
65/65dcc45d.jpg,Is it new packaging?,New,
e6/e6a79390.jpg,What is the case's brand? ,Solimo,
e6/e6a79390.jpg,What is the case's pattern? ,Random,
e6/e6a79390.jpg,Is the case 3D printed? ,Yes,
e6/e6a79390.jpg,What shape are the patterns?,Geometric,
e6/e6a79390.jpg,What is the product type?,Case,
e6/e6a79390.jpg,What is the phone model?,Nokia,
e6/e6a79390.jpg,What is the case color?,Multi,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What type of case is it?,Hard,
ee/ee8ee952.jpg,What is the case's pattern?,Random,
ee/ee8ee952.jpg,What is the phone model?,Nokia,
ee/ee8ee952.jpg,What is the item color?,Others,
eb/eb3ac8c4.jpg,What color is the container?,Blue,
eb/eb3ac8c4.jpg,What is the brand name?,Solimo,
eb/eb3ac8c4.jpg,What is it made of?,Plastic,
eb/eb3ac8c4.jpg,How many pieces?,Three,
eb/eb3ac8c4.jpg,What is this item?,Kitchen,
eb/eb3ac8c4.jpg,Is this new?,Renewed,
a8/a80347be.jpg,What color is the lid?,Blue,
a8/a80347be.jpg,What is it made of?,Plastic,
a8/a80347be.jpg,What is the brand?,Solimo,
a8/a80347be.jpg,Is it stackable?,Yes,
a8/a80347be.jpg,Is it airtight?,Yes,
a8/a80347be.jpg,What are these?,Containers,
91/91f83947.jpg,What brand is this?,Solimo,
91/91f83947.jpg,What is the case's color?,Others,
91/91f83947.jpg,Is the back hard?,Yes,
91/91f83947.jpg,Is it a slim cover?,Yes,
91/91f83947.jpg,What is the phone's brand?,Apple,
ee/ee8ee952.jpg,What color is the case?,Others,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,What type of product?,Case,
ee/ee8ee952.jpg,What's the phone model?,iPhone,
ee/ee8ee952.jpg,Is it hard?,Yes,
ee/ee8ee952.jpg,Is it slim?,Yes,
ee/ee8ee952.jpg,Is there a logo cut?,Yes,
ee/ee8ee952.jpg,What is the print type?,3D,
2c/2c447be2.jpg,What is the seat shape?,Square,
2c/2c447be2.jpg,What is the stool style?,Counter,
2c/2c447be2.jpg,What is the frame material?,Wood,
2c/2c447be2.jpg,What is the seat material?,Leather,
2c/2c447be2.jpg,What is the brand name?,Ravenna,
2c/2c447be2.jpg,Is assembly needed?,Yes,
2c/2c447be2.jpg,What is the color?,Brown,
78/78455636.jpg,What is the stool's shape?,Square,
78/78455636.jpg,What is the seat's material?,Leather,
78/78455636.jpg,What is the brand name?,Ravenna,
78/78455636.jpg,What is the color of wood?,Weathered,
78/78455636.jpg,What is the nailhead color?,Black,
78/78455636.jpg,What is the style?,Counter,
22/225c3c4e.jpg,What is the brand?,Solimo,
22/225c3c4e.jpg,What is the color?,Multicolor,
22/225c3c4e.jpg,What is the model?,M31,
22/225c3c4e.jpg,What is the pattern?,Bear,
22/225c3c4e.jpg,What is the item type?,Case,
e5/e593e21d.jpg,What is the brand?,Solimo,
e5/e593e21d.jpg,What is the case color?,Multicolor,
e5/e593e21d.jpg,What is the pattern?,Bear,
e5/e593e21d.jpg,What is the phone model?,M31,
e5/e593e21d.jpg,What is the product type?,Case,
e5/e593e21d.jpg,Is it transparent sides?,Yes,
e5/e593e21d.jpg,What is the item weight unit?,Grams,
e7/e79384f4.jpg,What is the brand?,AmazonBasics,
e7/e79384f4.jpg,What is the product style?,Standard,
e7/e79384f4.jpg,What is the item type?,Filter,
e7/e79384f4.jpg,What is the filter's color?,White,
e7/e79384f4.jpg,What appliance is this for?,Refrigerator,
e7/e79384f4.jpg,What is the filter media?,Carbon,
e7/e79384f4.jpg,What is the item shape?,Cylindrical,
ee/eea6eb4a.jpg,What is the brand?,AmazonBasics,
ee/eea6eb4a.jpg,What is the filter's style?,Standard,
ee/eea6eb4a.jpg,What appliance is it for?,Refrigerator,
ee/eea6eb4a.jpg,What material is used?,Carbon,
ee/eea6eb4a.jpg,What color is it?,White,
ee/eea6eb4a.jpg,What shape is this?,Cylindrical,
65/654b58cf.jpg,Is the item patterned?,Yes,
65/654b58cf.jpg,What is the brand?,Solimo,
65/654b58cf.jpg,What is the main shape?,Heart,
65/654b58cf.jpg,What is the case color?,Multi,
65/654b58cf.jpg,Is this a case?,Yes,
e4/e42b735f.jpg,What is the case color?,Multicolor,
e4/e42b735f.jpg,What is the product brand?,Solimo,
e4/e42b735f.jpg,What is the main pattern?,Hearts,
e4/e42b735f.jpg,What is the product type?,Case,
e4/e42b735f.jpg,Is the sides transparent?,Yes,
c3/c3ec2963.jpg,What is the case's color?,Pink,
c3/c3ec2963.jpg,Is it a hard case?,Yes,
c3/c3ec2963.jpg,What animal is featured?,Cat,
c3/c3ec2963.jpg,What is the brand?,Solimo,
c3/c3ec2963.jpg,Is it a 3D print?,Yes,
c3/c3ec2963.jpg,What type of case is it?,Back,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,What is the case's color?,Others,
ee/ee8ee952.jpg,Is the case printed?,Yes,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What is the design?,Cat,
2d/2d8649b3.jpg,What is the brand?,Solimo,
2d/2d8649b3.jpg,What is the phone case pattern?,Floral,
2d/2d8649b3.jpg,What is the case color?,Black,
2d/2d8649b3.jpg,What is the case style?,Designer,
2d/2d8649b3.jpg,What type of cover is this?,Hard,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,What's the phone case pattern?,Flower,
ee/ee8ee952.jpg,What is the case's color?,Others,
ee/ee8ee952.jpg,What is the case's type?,Hard,
ee/ee8ee952.jpg,Is there a warranty?,No,
ee/ee8ee952.jpg,What is printed on it?,Flower,
9b/9b7d6d90.jpg,What is the brand?,Solimo,
9b/9b7d6d90.jpg,What is the product color?,Multi,
9b/9b7d6d90.jpg,What type of case is it?,Hard,
9b/9b7d6d90.jpg,What is the phone model?,Vivo,
9b/9b7d6d90.jpg,Is it a cover?,Yes,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,Is it patterned?,Yes,
ee/ee8ee952.jpg,Is it hard?,Yes,
ee/ee8ee952.jpg,Is this slim?,Yes,
ee/ee8ee952.jpg,What type is this?,Case,
ee/ee8ee952.jpg,What is the color?,Multi,
42/4208d46d.jpg,What is the case color?,Others,
42/4208d46d.jpg,What is the brand name?,Solimo,
42/4208d46d.jpg,What is the material?,Canvas,
42/4208d46d.jpg,Is it hard or soft?,Hard,
42/4208d46d.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the cover's material?,Canvas,
ee/ee8ee952.jpg,What type of case is it?,Hard,
ee/ee8ee952.jpg,Is the case printed?,Yes,
ee/ee8ee952.jpg,What is the item's color?,Others,
c0/c0eb6492.jpg,What is the shoe's material?,Polyester,
c0/c0eb6492.jpg,What is the product type?,Sneakers,
c0/c0eb6492.jpg,What is the brand name?,Symbol,
c0/c0eb6492.jpg,What is the closure type?,Slip-on,
c0/c0eb6492.jpg,What toe style is this?,Closed,
c0/c0eb6492.jpg,What is the shoe color?,Black,
ce/ce5dcd42.jpg,What is the shoe's material?,Polyester,
ce/ce5dcd42.jpg,What is the brand?,Symbol,
ce/ce5dcd42.jpg,What kind of shoes are these?,Sneakers,
ce/ce5dcd42.jpg,What is the toe style?,Closed,
ce/ce5dcd42.jpg,What is the closure type?,Slip-on,
ce/ce5dcd42.jpg,What color are these shoes?,Black,
cb/cb819936.jpg,What is the brand?,Solimo,
cb/cb819936.jpg,What is the phone's color?,Multi-colored,
cb/cb819936.jpg,What is the item type?,Case,
cb/cb819936.jpg,What is the model name?,M31,
cb/cb819936.jpg,What is the design?,Hero,
cb/cb819936.jpg,What is the material?,TPU,
9d/9dd73493.jpg,What brand is this case?,Solimo,
9d/9dd73493.jpg,What is the phone model?,M31,
9d/9dd73493.jpg,What kind of case is it?,Case,
9d/9dd73493.jpg,What is the case color?,Multi,
9d/9dd73493.jpg,What is printed on case?,Hero,
9d/9dd73493.jpg,Is it for mobile?,Yes,
eb/eb43830e.jpg,What brand is this?,Solimo,
eb/eb43830e.jpg,What is the case color?,Multicolor,
eb/eb43830e.jpg,What is the case material?,Silicon,
eb/eb43830e.jpg,What is the product type?,Case,
eb/eb43830e.jpg,Is the pattern designer?,Yes,
eb/eb43830e.jpg,What shape is the item?,Rectangular,
eb/eb43830e.jpg,What type of finish?,Printed,
eb/eb43830e.jpg,What is item weight unit?,Grams,
eb/eb43830e.jpg,Is it a soft case?,Yes,
2f/2f357c87.jpg,What brand is it?,Solimo,
2f/2f357c87.jpg,What is the color?,Multicolor,
2f/2f357c87.jpg,What is the material?,Silicon,
2f/2f357c87.jpg,What is the product type?,Case,
2f/2f357c87.jpg,Is it flexible?,Yes,
2f/2f357c87.jpg,Are there butterflies?,Yes,
2f/2f357c87.jpg,What is the background color?,Blue,
50/508bd130.jpg,What is the case's color?,Gold,
50/508bd130.jpg,Is the case printed?,Yes,
50/508bd130.jpg,What is the brand?,Solimo,
50/508bd130.jpg,What is the item shape?,Rectangle,
50/508bd130.jpg,Is the case a cover?,Yes,
ee/ee8ee952.jpg,What brand is this case?,Solimo,
ee/ee8ee952.jpg,What is the color?,Others,
ee/ee8ee952.jpg,Is this a hard case?,Yes,
ee/ee8ee952.jpg,What type of case is this?,Back,
ee/ee8ee952.jpg,Is it printed?,Yes,
ee/ee8ee952.jpg,Is the design 3D?,Yes,
5a/5aa1f606.jpg,What is the brand?,Rivet,
5a/5aa1f606.jpg,What is the frame color?,Black,
5a/5aa1f606.jpg,What week is it?,This,
5a/5aa1f606.jpg,What is the surface?,White,
5a/5aa1f606.jpg,What are the letters?,Gold,
5a/5aa1f606.jpg,What is the board type?,Dry-Erase,
e0/e0110c40.jpg,What is the brand?,Rivet,
e0/e0110c40.jpg,What color is the board?,Gold,
e0/e0110c40.jpg,What is the board's style?,Week,
e0/e0110c40.jpg,What is the frame's color?,Black,
e0/e0110c40.jpg,What type of board is it?,Writing,
e0/e0110c40.jpg,What is the board height?,24,
df/df28a2f5.jpg,What color are these shoes?,White,
df/df28a2f5.jpg,What is the shoe material?,Polyester,
df/df28a2f5.jpg,What kind of closure is it?,Lace-Up,
df/df28a2f5.jpg,What type of shoes are these?,Sneakers,
df/df28a2f5.jpg,What is the brand name?,Symbol,
df/df28a2f5.jpg,Is it for men or women?,Men,
df/df28a2f5.jpg,What is the heel type?,Flat,
df/df28a2f5.jpg,Are they high tops?,No,
df/df28a2f5.jpg,What is the sole material?,Rubber,
a1/a1b9ef55.jpg,What is the shoe's closure?,Lace-Up,
a1/a1b9ef55.jpg,What is the shoe material?,Polyester,
a1/a1b9ef55.jpg,What color are the shoes?,White,
a1/a1b9ef55.jpg,What is the product type?,Sneakers,
a1/a1b9ef55.jpg,What is the brand?,Symbol,
ec/ec5ca3bf.jpg,What is the case's color?,Multicolor,
ec/ec5ca3bf.jpg,What is the case's material?,Silicon,
ec/ec5ca3bf.jpg,What is the brand?,Solimo,
ec/ec5ca3bf.jpg,What is the model?,Mega,
ec/ec5ca3bf.jpg,What is the design?,Easy,
ec/ec5ca3bf.jpg,What is the product type?,Case,
2f/2f357c87.jpg,What is the brand?,Solimo,
2f/2f357c87.jpg,What is the case color?,Multicolor,
2f/2f357c87.jpg,What is the main material?,Silicon,
2f/2f357c87.jpg,What is the design?,Butterfly,
2f/2f357c87.jpg,What is the product type?,Case,
2f/2f357c87.jpg,What is the phone model?,Mega,
99/99821564.jpg,What is the case color?,Multicolor,
99/99821564.jpg,What is the brand name?,Solimo,
99/99821564.jpg,What is it made of?,Plastic,
99/99821564.jpg,What is the product type?,Case,
99/99821564.jpg,What is the phone model?,OnePlus,
99/99821564.jpg,What is the cover's pattern?,Couples,
d8/d87e51cf.jpg,What is the brand?,Solimo,
d8/d87e51cf.jpg,What is the color?,Multicolor,
d8/d87e51cf.jpg,What is it made of?,Plastic,
d8/d87e51cf.jpg,What is the model?,6T,
d8/d87e51cf.jpg,What type of cover?,Case,
e0/e08e9799.jpg,What is the case's material?,Plastic,
e0/e08e9799.jpg,What is the brand of this case?,Solimo,
e0/e08e9799.jpg,What is the case's main color?,Multi,
e0/e08e9799.jpg,What type of product is this?,Case,
e0/e08e9799.jpg,Is the case patterned?,Yes,
e0/e08e9799.jpg,What is the case's design?,Hero,
e0/e08e9799.jpg,What model is this case for?,Samsung,
47/47f0c738.jpg,What is the product material?,Plastic,
47/47f0c738.jpg,What is the product color?,Multi-colored,
47/47f0c738.jpg,What is the product type?,Case,
47/47f0c738.jpg,What is the brand name?,Solimo,
47/47f0c738.jpg,What is phone model?,Samsung,
43/43695e7d.jpg,What is the brand?,Rivet,
43/43695e7d.jpg,What is the print's style?,Abstract,
43/43695e7d.jpg,What is the flower's color?,Blue,
43/43695e7d.jpg,What is the frame's color?,Grey,
43/43695e7d.jpg,What is the product material?,Paper,
43/43695e7d.jpg,What kind of product is it?,Art,
43/43695e7d.jpg,Is the art framed?,Yes,
1f/1fc39d3f.jpg,What brand is this?,Rivet,
1f/1fc39d3f.jpg,What is the style?,Abstract,
1f/1fc39d3f.jpg,What material is it?,Paper,
1f/1fc39d3f.jpg,What color is it?,Multicolor,
1f/1fc39d3f.jpg,Is it framed?,Yes,
1f/1fc39d3f.jpg,What's the type?,Art,
74/741b1abb.jpg,What is the brand?,Solimo,
74/741b1abb.jpg,What is the cover's pattern?,Flowers,
74/741b1abb.jpg,What is the phone model?,Z2,
74/741b1abb.jpg,What is the product type?,Case,
74/741b1abb.jpg,What is the case color?,Multi,
ee/ee8ee952.jpg,What is the product color?,Others,
ee/ee8ee952.jpg,What is the product brand?,Solimo,
ee/ee8ee952.jpg,Is this a hard case?,Yes,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What is the design?,Flowers,
ee/ee8ee952.jpg,For which phone is it?,Samsung,
ee/ee8ee952.jpg,Is it 3D Printed?,Yes,
24/24311449.jpg,What brand is it?,Solimo,
24/24311449.jpg,What's the cover's color?,Multicolor,
24/24311449.jpg,Is it a hard case?,Yes,
24/24311449.jpg,What's the phone model?,Nokia,
24/24311449.jpg,What is the design?,Printed,
76/765efb3b.jpg,What is the brand?,Solimo,
76/765efb3b.jpg,What is the main color?,Multi,
76/765efb3b.jpg,What is the phone model?,Nokia,
76/765efb3b.jpg,Is it hard?,Yes,
76/765efb3b.jpg,What is the print style?,3D,
c3/c3174297.jpg,What is the brand?,Fresh,
c3/c3174297.jpg,What kind of product is this?,Grocery,
c3/c3174297.jpg,What is the style?,Ribs,
57/57f3f88c.jpg,What is the calories?,240,
57/57f3f88c.jpg,What brand is this?,Fresh,
57/57f3f88c.jpg,What is the product type?,Grocery,
57/57f3f88c.jpg,How much is Cholester?,77mg,
57/57f3f88c.jpg,How much is Total Fat?,16g,
e2/e26c8021.jpg,What is the product type?,Grocery,
e2/e26c8021.jpg,What kind of nuts are these?,Hazelnuts,
e2/e26c8021.jpg,What is the brand name?,Solimo,
e2/e26c8021.jpg,What is the net weight?,250g,
e2/e26c8021.jpg,Are these nuts salted?,No,
8c/8cbf9dc9.jpg,What is the product brand?,Solimo,
8c/8cbf9dc9.jpg,What is the product type?,Grocery,
8c/8cbf9dc9.jpg,Are they sugared?,No,
8c/8cbf9dc9.jpg,What kind of nuts are these?,Hazelnuts,
8c/8cbf9dc9.jpg,What is the color of the nuts?,White,
29/2958b275.jpg,What is the brand?,Rivet,
29/2958b275.jpg,What is the stool color?,Grey,
29/2958b275.jpg,What type of stool is it?,Counter,
29/2958b275.jpg,What is it made of?,Leather,
29/2958b275.jpg,Is it already assembled?,Yes,
29/2958b275.jpg,What shape is it?,Square,
29/2958b275.jpg,What is the base material?,Wood,
c0/c09cb7fd.jpg,What is the brand?,Rivet,
c0/c09cb7fd.jpg,What is the stool color?,Grey,
c0/c09cb7fd.jpg,What is the product type?,STOOL_SEATING,
c0/c09cb7fd.jpg,Is assembly needed?,No,
c0/c09cb7fd.jpg,What is the style?,Counter,
c0/c09cb7fd.jpg,Is it leather?,Faux,
28/28f7f482.jpg,What is the brand?,Solimo,
28/28f7f482.jpg,What is the finish?,Matte,
28/28f7f482.jpg,What shape are they?,U,
28/28f7f482.jpg,What is the material?,MDF,
28/28f7f482.jpg,What color are these?,Mahogany,
28/28f7f482.jpg,What is the style?,Contemporary,
63/634eef20.jpg,What is the brand?,Solimo,
63/634eef20.jpg,What is the product finish?,Matte,
63/634eef20.jpg,What shape are they?,U,
63/634eef20.jpg,What is the style?,Contemporary,
63/634eef20.jpg,What is the material?,MDF,
63/634eef20.jpg,What is the product type?,Furniture,
63/634eef20.jpg,What is the color?,Mahogany,
a9/a9c75daa.jpg,What is the wallet's color?,Black,
a9/a9c75daa.jpg,What kind of product is this?,Wallet,
a9/a9c75daa.jpg,What is the brand?,Heaye,
00/00f37040.jpg,What color is it?,Black,
00/00f37040.jpg,What kind of product is this?,Wallet,
00/00f37040.jpg,What is the brand?,Heaye,
e0/e0e30d6f.jpg,What is the case color?,Multicolor,
e0/e0e30d6f.jpg,What is the case material?,Silicon,
e0/e0e30d6f.jpg,What is the pattern?,Hearts,
e0/e0e30d6f.jpg,What is the brand?,Solimo,
e0/e0e30d6f.jpg,What is the phone model?,Oppo,
e0/e0e30d6f.jpg,What is the product type?,Case,
2f/2f357c87.jpg,What is the brand?,Solimo,
2f/2f357c87.jpg,What is the case color?,Multicolor,
2f/2f357c87.jpg,What is the primary material?,Silicon,
2f/2f357c87.jpg,What is the phone model?,Oppo,
2f/2f357c87.jpg,What is the pattern?,Heart,
2f/2f357c87.jpg,What is the product type?,Case,
2f/2f357c87.jpg,What is the image's main color?,Blue,
2f/2f357c87.jpg,Are there butterflies?,Yes,
2f/2f357c87.jpg,Is it a hard case?,Soft,
d1/d195f8ad.jpg,What is the brand?,Solimo,
d1/d195f8ad.jpg,What is the product color?,Multicolor,
d1/d195f8ad.jpg,What is the product type?,Case,
d1/d195f8ad.jpg,Is it patterned?,Yes,
d1/d195f8ad.jpg,Is the phone case hard?,Yes,
d1/d195f8ad.jpg,What is the case for?,Phone,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the cover's color?,Multi,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,Is it 3D printed?,Yes,
ee/ee8ee952.jpg,Is it a hard case?,Yes,
ee/ee8ee952.jpg,What is the model?,Vivo,
a2/a2a75200.jpg,Is the cover multicolored?,Yes,
a2/a2a75200.jpg,Is the brand Solimo?,Yes,
a2/a2a75200.jpg,Is 'Love' printed?,Yes,
a2/a2a75200.jpg,What is the cover's pattern?,Typography,
a2/a2a75200.jpg,Is this a phone case?,Yes,
a2/a2a75200.jpg,Is the background blue?,Yes,
6f/6f42df76.jpg,Is the case multicolored?,Yes,
6f/6f42df76.jpg,What is the design on the case?,Typography,
6f/6f42df76.jpg,What is brand of the case?,Solimo,
6f/6f42df76.jpg,What model is this case for?,OPPO,
6f/6f42df76.jpg,What is the product type?,Case,
6f/6f42df76.jpg,Is the case stylish?,Yes,
6f/6f42df76.jpg,Is the cover flexible?,Yes,
6f/6f42df76.jpg,Is there warranty on this product?,No,
