image_path,question,answer
4a/4ab7f1d3.jpg,What is the shoe style?,R2808
35/35b2c999.jpg,Are these clothes?,No
ee/ee8ee952.jpg,Is it slim?,Yes
8e/8ec536e3.jpg,What is zinc percentage?,100%
33/3368a027.jpg,What is the brand?,Solimo
92/9266f4ee.jpg,What is the product's brand?,SOLIMO
2f/2f8480ba.jpg,What is the shape?,Rectangle
9e/9e4c930e.jpg,What is the style?,Modern
2f/2f962cce.jpg,What is the model name?,Vivo
b2/b28c46b2.jpg,What is the case's color?,Multicolor
d7/d70076a7.jpg,What type of shoes are these?,Shoes
e7/e7fee781.jpg,What is the material?,Silicon
66/66f3a68c.jpg,What is the case's color?,Others
66/66f3a68c.jpg,What is the item color?,Others
aa/aaa659ee.jpg,What is the brand?,Stone
b6/b64eac9a.jpg,What style is it?,Shredder
b3/b343c05e.jpg,What is the depicted figure?,Skull
ad/adf3adc9.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What is the print?,3D
49/49b1b22b.jpg,What is the product type?,Case
47/47f0c738.jpg,What type is this?,Case
49/49b1b22b.jpg,Is the case printed?,Yes
f9/f9124472.jpg,What is the brand?,Solimo
ab/ab6918d5.jpg,What shape is it?,Rectangular
d4/d4b78a0f.jpg,What is it made of?,Suede
4d/4dfe6ba7.jpg,What is the pattern?,Meow
36/36cae1bf.jpg,Is it for iPhone?,Yes
b5/b5a92501.jpg,What is the model name?,iPhone
a9/a960c57e.jpg,What is the brand?,Iris
04/04fee856.jpg,What type of closure exists?,Zipper
26/26fbe1b6.jpg,What is the toe style?,Round
d6/d64d4d67.jpg,What is the heel style?,Kitten
3d/3daf6237.jpg,Is the case design stylish?,Yes
d8/d87e51cf.jpg,What is the case color?,Multicolor
66/66f3a68c.jpg,What phone is this for?,iPhone
b4/b460844e.jpg,Are these for adults?,Kids
53/53a8440b.jpg,What is the style of the bed?,Standard
33/33dec10f.jpg,What is the product type?,Bulb
49/49b1b22b.jpg,Is it a slim case?,Yes
79/79d12389.jpg,What grain is absent?,Soy
a3/a3f67bc9.jpg,Is it waterproof?,Yes
d6/d6e1f622.jpg,How many frames?,Ten
39/39b96e9d.jpg,Is this a hard case?,Yes
98/982f1cd1.jpg,What is the product type?,Home
ee/ee8ee952.jpg,What is the design style?,Printed
fa/fa8ddab7.jpg,What is the item shape?,Round
d4/d4bf20c9.jpg,What is the product color?,Blue
08/08b26f5b.jpg,How many bags?,120
ee/ee8ee952.jpg,What is the brand name?,Solimo
97/97eeac1a.jpg,What is the heel height?,3.5
66/66f3a68c.jpg,What type of case is it?,Hard
b6/b614b203.jpg,What is the color of the earrings?,Gold
ee/ee8ee952.jpg,Is the cover printed?,Yes
2e/2ea96af7.jpg,What is the leg finish?,Black
bf/bf395878.jpg,What color is the boot?,Black
cd/cd5b49b4.jpg,Where is it made?,India
49/49b1b22b.jpg,What type of case is this?,Hard
e2/e24d4ea1.jpg,What brand is it?,Solimo
42/42d114d5.jpg,What color is it?,Bronze
fa/fa032d5d.jpg,What is the case material?,Silicone
66/66f3a68c.jpg,Is it for Xperia?,Yes
f3/f3b43233.jpg,What is the pattern?,Wooden
07/076283d6.jpg,What color are the shoes?,Multicolour
66/66f3a68c.jpg,What type of case is it?,Hard
2f/2f357c87.jpg,What is the design's color?,Multicolor
a3/a3659038.jpg,What is the brand?,AmazonBasics
66/66f3a68c.jpg,What is the item shape?,Slim
ee/ee8ee952.jpg,What is the case's color?,Others
79/796ee8f5.jpg,What brand is this?,Solimo
85/85192c70.jpg,What is the cover pattern?,Moon
66/66f3a68c.jpg,What is the item type?,Case
d1/d147d55c.jpg,What is the brand?,Symbol
ee/ee8ee952.jpg,Is the cover hard?,Yes
66/66f3a68c.jpg,Is it 3D?,Yes
e3/e353c7b9.jpg,What is the main color?,Others
fb/fba5eb92.jpg,What is the case's color?,Others
66/66f3a68c.jpg,What is the print type?,3D
29/29d07b6f.jpg,What is it made of?,Polyester
7b/7b03e40f.jpg,What is the brand?,Amazon
ee/ee8ee952.jpg,Is it for phone?,Yes
c0/c0bf9b4f.jpg,What closure is used?,Slip
ee/ee8ee952.jpg,What is the product type?,Case
6b/6b33138c.jpg,What color is the cap?,Black
49/49b1b22b.jpg,What is the case for?,Phone
df/df104f8f.jpg,What is the brand?,Symbol
66/66f3a68c.jpg,What type of case is it?,Hard
e0/e01f032e.jpg,What is the case type?,Hard
ee/ee8ee952.jpg,What's the product type?,Case
ee/ee8ee952.jpg,What is the case style?,Hard
e8/e8a61ea0.jpg,What kind of shoes are these?,Sports
ee/ee8ee952.jpg,What is the item made of?,Plastic
1e/1ee9ad56.jpg,What is the brand?,AmazonBasics
2f/2f357c87.jpg,What is the product's material?,Silicon
7e/7e6855c5.jpg,What is the color?,Bronze
9e/9eacb7df.jpg,What is the design?,Printed
89/89b398b0.jpg,What is the primary color?,Others
66/6687e770.jpg,What is the toe style?,Pointed
8b/8b977daf.jpg,What is the item shape?,Rectangular
74/747d0c5e.jpg,What is the product type?,Shoes
76/76f7c6c2.jpg,What type of product is it?,Shoes
f0/f0dacd74.jpg,What is the color?,Multicolor
76/768eb695.jpg,What is the closure type?,Slip-on
e1/e159a31e.jpg,What type of device?,Computer
28/28dea912.jpg,What is the item weight (pounds)?,One
54/544e6927.jpg,What is the shoe color?,Mushroom
5a/5a3bcb22.jpg,What is the brand?,Solimo
dd/dd39dfd6.jpg,What is the design?,Heart
c0/c069d4eb.jpg,Is it a 3D case?,Yes
35/352f422f.jpg,What is the table color?,Oak
07/07e25647.jpg,What style is this sauce?,Korean
49/49b1b22b.jpg,What is the print type?,3D
25/25daf082.jpg,What is the brand?,Solimo
8a/8a501de3.jpg,What is the product type?,BED
a9/a9d4f445.jpg,What is the product shape?,Bulb
df/df79d79e.jpg,What is the product shape?,Round
79/7901f9b1.jpg,What is the brand?,AmazonBasics
05/054f7923.jpg,What is the cable's length?,6
00/009f8783.jpg,Is it textured?,Yes
49/49b1b22b.jpg,What kind of case is it?,Hard
46/46984bff.jpg,What is the brand?,Solimo
28/28f71715.jpg,What type of product?,Case
d9/d980b144.jpg,What roast is the coffee?,Medium
c1/c130a0b7.jpg,What is the style?,Tower
85/85192c70.jpg,What is the material?,Silicon
5b/5b476171.jpg,What type of case?,Hard
fe/febafb57.jpg,What type of food is this?,Fruit
cd/cd614ccd.jpg,What type of case?,Hard
85/85192c70.jpg,What is the case made of?,Silicon
8d/8d8976ed.jpg,What is the shoe's pattern?,Leopard
6b/6bfdd7d2.jpg,What style is it?,Clutch
ee/ee8ee952.jpg,What type is it?,Case
ee/ee8ee952.jpg,What shape is it?,
66/66fb72f5.jpg,Is the cheese shredded?,Yes
3f/3f3a17ba.jpg,What is the bottle's color?,Black
49/49b1b22b.jpg,Is the case printed?,Yes
49/49b1b22b.jpg,What is the case's type?,Cover
49/49b1b22b.jpg,What is the item color?,Others
66/66f3a68c.jpg,What is the brand?,Solimo
c0/c03f7166.jpg,What is the product type?,Case
66/66f3a68c.jpg,What is the product type?,Case
ad/adff9f93.jpg,What is the case material?,Wood
7b/7b5f4bfa.jpg,Is the packaging red?,Yes
ee/ee8ee952.jpg,What is the case color?,Others
ee/ee8ee952.jpg,Is it hard?,Yes
3a/3ab0a0c8.jpg,Is this a loveseat?,Yes
ff/ff109617.jpg,What is the product type?,GROCERY
87/87dfb91d.jpg,What is the case color?,Multicolor
b6/b6da0eb0.jpg,What is the frame color?,Black
7f/7f9a4237.jpg,What flavor are the nuts?,Coffee
3d/3dc8658c.jpg,What is the sofa's material?,Leather
8f/8fa41107.jpg,What is the carrier material?,Metal
2f/2f357c87.jpg,What is the brand?,Solimo
8b/8b714f51.jpg,What kind of product is this?,Table
c5/c5083660.jpg,What is the model for?,Nokia
ee/ee8ee952.jpg,What is the cover's style?,Designer
66/66f3a68c.jpg,Is it printed?,Yes
1f/1ffbd232.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is it?,Case
e5/e5b3ccb5.jpg,What is the brand?,Solimo
76/762a83d5.jpg,What is the style?,Rustic
64/64b1ff4d.jpg,What brand is this case?,Solimo
9f/9f6f86ac.jpg,What is the phone color?,Multi
e6/e6f86a10.jpg,What is the brand?,Solimo
fc/fc918cc8.jpg,Is it a 3D print?,Yes
35/35179c20.jpg,What is the case's color?,Multicolor
7f/7f1ac3d8.jpg,What is the brand?,Solimo
2f/2f357c87.jpg,What type of case?,Phone
a9/a9c86aa9.jpg,Is it hard or soft?,Hard
7a/7af60a3b.jpg,Is the stem thin?,Yes
ee/ee8ee952.jpg,What is it for?,Samsung
e3/e3bf9009.jpg,What is the knob's color?,Bronze
7e/7ecf343f.jpg,Is the broth low sodium?,Yes
7b/7b56a872.jpg,What phone model is this for?,Huawei
db/dbf8a088.jpg,What is the fabric?,Synthetic
49/49b1b22b.jpg,What kind of cover is this?,Back
66/66f3a68c.jpg,What is the product type?,Case
95/95c3e630.jpg,What is the fabric type?,Sheer
d8/d87e51cf.jpg,What is the product type?,Case
66/66f3a68c.jpg,What is the product color?,Multi
ee/ee8ee952.jpg,What is the product type?,Case
1b/1b1427ec.jpg,What is the bulb color?,Clear
49/49b1b22b.jpg,What brand is this?,Solimo
38/38db3e3a.jpg,What is the brand?,Rivet
8b/8bd50d7a.jpg,What is the product type?,Case
66/66f3a68c.jpg,What is the case's brand?,Solimo
53/53e5d42f.jpg,What is it made of?,Silicon
ed/eda10d14.jpg,Is the board magnetic?,Yes
2f/2f357c87.jpg,What brand is this?,Solimo
9f/9faba366.jpg,What year was it made?,2017
46/46d3de48.jpg,What is the brand?,365
59/59251d3e.jpg,What are the edges?,ABS
a9/a960c57e.jpg,What year was it released?,2019
00/0001b659.jpg,What is the lamp's material?,Ceramic
8a/8adc65b9.jpg,What is the pattern?,Smiley
94/94473e93.jpg,What is the product type?,Grocery
80/80e2e117.jpg,What is the case pattern?,Universe
2f/2f357c87.jpg,What is the primary material?,Silicon
6c/6c61350e.jpg,What kind of print is it?,3D
c2/c2f4f7d5.jpg,Is it patterned?,Yes
ee/ee8ee952.jpg,Is the back cover hard?,Yes
1c/1cb6ce78.jpg,What type of pillow is it?,Throw
ff/fff98fbb.jpg,What is the pattern?,Solid
fe/fe2aa66e.jpg,What is the boot's style?,Um1527
14/1486cd12.jpg,What is the shoe color?,Black
34/34b7287a.jpg,What is the material?,Cloth
be/be339be2.jpg,What is the product type?,Case
12/129247d7.jpg,Is it multicolored?,Yes
78/78a85ef7.jpg,What is the design type?,Printed
31/31b7d9db.jpg,What is the pattern?,Bottle
34/34fbb929.jpg,What type of closure?,Lace
ab/abd39f6e.jpg,What is the closure type?,Buckle
8d/8d687ce6.jpg,Is it a hard case?,Yes
34/3496165e.jpg,Is diamond present?,Yes
a6/a6c6abb8.jpg,What is the earring style?,Dangle
66/66f3a68c.jpg,What is the brand?,Solimo
ef/ef83adfa.jpg,Is it printed?,Yes
bf/bfcac819.jpg,What is the product type?,Case
dd/dd965eb6.jpg,What is the product type?,Care
3a/3abef3f1.jpg,What is the product type?,Case
c4/c44d4634.jpg,What is the case color?,Multi-colored
66/66f3a68c.jpg,What type of case is it?,Hard
ec/ecae5cc5.jpg,What is inside?,Nuts
3d/3dcdbeab.jpg,What is the phone model?,Lenovo
0f/0fbd46d1.jpg,What is the main color?,Others
58/580654c1.jpg,What is included?,Barley
e4/e4d89e17.jpg,What is the product type?,PET_SUPPLIES
2a/2af5eb88.jpg,What type of case is this?,Hard
49/49b1b22b.jpg,What is the phone model?,iPhone
d8/d87e51cf.jpg,What is the brand?,Solimo
04/04d73245.jpg,Is it snug?,Yes
3f/3f717ec1.jpg,What shape is featured?,Heart
66/66f3a68c.jpg,Is it slim?,Yes
47/47f0c738.jpg,What type of product is this?,Case
c8/c884852b.jpg,What is the case style?,Hard
2f/2fae094f.jpg,What is the color?,Sand
85/85192c70.jpg,What material is this?,Silicon
ba/ba7ccff1.jpg,What is the brand?,Solimo
d4/d4bcd966.jpg,Is there diamonds in it?,Yes
b6/b64327d5.jpg,What is the style?,Contemporary
f4/f4fc2b77.jpg,What is the shoe color?,Pink
34/34074607.jpg,What color is the case?,Black
c9/c921beda.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What type of case is it?,Back
24/2434a984.jpg,What is the brand?,AmazonBasics
fa/fa0416dc.jpg,What is the main color?,Pink
ee/ee8ee952.jpg,What is the cover for?,Mobile
49/49b1b22b.jpg,What is the brand?,Solimo
85/85192c70.jpg,What model is this?,A3S
ad/adab8441.jpg,What is the brand?,AmazonBasics
1b/1b2f877b.jpg,What is the closure?,Snap
4b/4b0ebbdb.jpg,Is it lightweight?,Yes
8c/8cb25278.jpg,What is the brand?,Amazon
85/85192c70.jpg,Are the sides transparent?,Yes
ee/ee8ee952.jpg,What is the product color?,Others
63/635966da.jpg,What is the main color?,Brown
e5/e5b575d9.jpg,What is the material?,Canvas
fe/fe081a51.jpg,What is the print type?,3D
13/13724047.jpg,What is the brand?,Find
53/53e5d42f.jpg,What is the case's color?,Multicolor
1e/1ec06839.jpg,What is the fabric?,Polyester
6d/6de8be9f.jpg,Is it electric?,Yes
eb/eb99e664.jpg,What is the model?,Flora
36/36cae1bf.jpg,What is the model name?,M31
8d/8dc56c3e.jpg,What kind of product is it?,Gel
e7/e7c53a71.jpg,What is the fabric?,Cotton
ec/eccd41cb.jpg,What is it made of?,Plastic
50/503224bb.jpg,What are the accents?,Zirconia
af/afbaebd8.jpg,What is the frame's material?,Wood
b0/b0d451a5.jpg,What is the model name?,Q416
66/66f3a68c.jpg,Is it a cover?,Yes
2a/2af6c157.jpg,What shape is the design?,Abstract
52/5297c146.jpg,What color is label?,Brown
bb/bbd8c370.jpg,What is the brand?,206
a0/a0994002.jpg,What is the sandal's material?,Leather
5b/5ba414c0.jpg,What is the item's material?,Leather
10/1056a38e.jpg,What type of shoe is this?,Oxford
2f/2fa1bcf1.jpg,What color is it?,Black
e0/e0c23e2b.jpg,What color is it?,Beige
e1/e14e15d7.jpg,What kind of rolls are these?,Dinner
49/49b1b22b.jpg,What is the product type?,Case
03/038fe67c.jpg,What type of print?,3D
49/49b1b22b.jpg,What type of case is it?,Hard
7f/7f72ef1b.jpg,What is the design style?,Stylish
e0/e099ebeb.jpg,What is the product type?,Case
25/25f17876.jpg,What type of product is it?,Chair
33/330c3478.jpg,What kind of food is this?,Bread
ee/ee8ee952.jpg,What is the design?,Paintings
9f/9f7e02e3.jpg,What is the canvas color?,White
72/72639d5a.jpg,What shoe type is this?,Loafer
d8/d87e51cf.jpg,What is the phone model?,Samsung
75/753d555e.jpg,What is its type?,Pencil
01/01abd93a.jpg,What is the material?,Hard
2a/2af5eb88.jpg,What is the model name?,Vivo
c2/c2b7559f.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the brand?,Solimo
23/23d55e8b.jpg,What is the item shape?,Half
87/87dfb91d.jpg,What is the phone model?,X2
a6/a60bdead.jpg,What animal is pictured?,Tiger
33/33be7c9f.jpg,What is the brand?,Solimo
55/559a2c15.jpg,What's the case pattern?,Printed
e4/e4f75270.jpg,What is the pattern?,OMG
9b/9bf2949a.jpg,Is the height adjustable?,Yes
1f/1ff61909.jpg,What is the case material?,Plastic
f4/f458bd6a.jpg,What kind of nuts are these?,Almonds
ee/ee8ee952.jpg,Is the cover design 3D?,Yes
b5/b543145c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,What brand is this?,Solimo
8b/8bcd5168.jpg,What is the outer material?,PU
66/66f3a68c.jpg,What is the case's style?,Girlie
2f/2f357c87.jpg,What is the pattern?,Blocks
66/66f3a68c.jpg,What is the brand name?,Solimo
66/66f3a68c.jpg,What type of case is this?,Hard
ee/ee8ee952.jpg,What is the style?,Designer
ee/ee8ee952.jpg,What is the material?,Hard
c3/c3e6c616.jpg,What flavor is the powder?,Vanilla
66/66f3a68c.jpg,What is the product type?,Case
b2/b2c0e071.jpg,What type of case?,Hard
33/33f2913f.jpg,What is the item's color?,Multicolor
49/49b1b22b.jpg,What is the product color?,Others
0d/0d0feff1.jpg,What is the primary material?,Stone
a7/a73b8e6a.jpg,What is the rug's pattern?,Geometric
9d/9d4d7f51.jpg,What is the product's brand?,Solimo
87/873d0886.jpg,What is the material?,Brass
c3/c3a21aa7.jpg,What is the color?,Others
66/66f3a68c.jpg,What is the cover's color?,Others
20/20533b83.jpg,What guarantees satisfaction?,Refund
66/66f3a68c.jpg,For what phone?,Samsung
85/85192c70.jpg,What is the design?,Solar
66/66f3a68c.jpg,What kind of case is it?,Hard
7f/7fc0d77d.jpg,Is it GMO-free?,Yes
de/defb43ba.jpg,What is the product brand?,AmazonBasics
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What brand is this?,Solimo
85/85192c70.jpg,What type of case is it?,Phone
66/66f3a68c.jpg,Does it have warranty?,No
4b/4bc9ae7c.jpg,What sport is this for?,Cricket
66/66f3a68c.jpg,What is the item?,Case
8b/8b6e744f.jpg,What is the size?,30
f5/f5590ab1.jpg,What is the color?,Blue
57/57a425a5.jpg,Is it a hard case?,Yes
35/35571442.jpg,Is the case hard?,Yes
04/0428c6b3.jpg,What is the brand?,Solimo
74/7495fc3f.jpg,What color is this chair?,Sod
ee/ee8ee952.jpg,What is the brand?,Solimo
b1/b1c11ee8.jpg,What is the pattern?,Icecream
66/66f3a68c.jpg,What brand is this?,Solimo
36/36cae1bf.jpg,What is the phone case color?,Multicolor
ee/ee8ee952.jpg,Is it a slim case?,Yes
ec/eccd41cb.jpg,What color is it?,Red
66/66f3a68c.jpg,What is the brand?,Solimo
85/85192c70.jpg,What is the color?,Multicolor
82/8247e97b.jpg,What is it bagged in?,Plastic
17/1769c7b6.jpg,What is the product type?,Chair
3d/3d67e36e.jpg,What is the phone model?,Moto
9d/9d0d6b5e.jpg,What is the shoe color?,Navy
8b/8bbaf283.jpg,What is the protein in grams?,Seven
15/159784c6.jpg,What is the item's finish?,Java
d8/d87e51cf.jpg,What brand is this?,Solimo
96/96ffbf00.jpg,What is the port type?,HDMI
66/66f3a68c.jpg,What is the case's color?,Others
64/6458ec96.jpg,What is the container's color?,White
05/05e24e4e.jpg,What brand is this?,Mama
d8/d83fdebe.jpg,What color is this item?,Gray
c9/c9e9e78f.jpg,What kind of pizza is it?,Vegan
fa/fa022643.jpg,What is the product type?,SOFA
06/06087bd7.jpg,What brand is this?,Stone
81/8164d9d6.jpg,What material is this?,Leather
bb/bbe4bdba.jpg,What is the pillow's color?,Pink
5c/5c17d94a.jpg,What is the case's material?,Plastic
5f/5fb8b52d.jpg,Is it for back?,Yes
d8/d87e51cf.jpg,What type of ports are accessible?,Charging
d0/d015c122.jpg,What is the machine load?,Front
a3/a338a531.jpg,What is the brand?,AmazonBasics
66/66f3a68c.jpg,What type of print?,3D
92/92d3cf8f.jpg,What is the heel shape?,Block
1e/1e67be9e.jpg,What is the bottle color?,White
2f/2f357c87.jpg,What is the color of the case?,Multicolor
66/66f3a68c.jpg,What is the case's brand?,Solimo
27/273efd11.jpg,What is it made of?,Plastic
c9/c9e8d355.jpg,Are these vegan?,Yes
43/430e0571.jpg,What is the detergent scent?,Unscented
90/90dddceb.jpg,What is the brand?,AmazonBasics
df/df5369d2.jpg,What color is it?,Gray
37/37024ca5.jpg,What brand is this?,Solimo
8e/8ebbcd18.jpg,What color are the legs?,Black
02/0261ca16.jpg,What style is this rug?,Contemporary
e1/e1736f24.jpg,What is the brand?,Klepe
2f/2fe275a4.jpg,What is the wallet style?,Wallet
26/268e8457.jpg,What kind of oil is this?,Canola
50/5036f1c3.jpg,What shape is the case?,Rectangular
85/85192c70.jpg,What is the product type?,Case
66/66f3a68c.jpg,What is the brand?,Solimo
8e/8e4ab56d.jpg,What is the product type?,Herb
cb/cbe63d7a.jpg,What color is it?,Pink
17/17182882.jpg,What type of rice?,Ponni
bf/bf1a92fb.jpg,What type of print is it?,3D
f9/f9ceed89.jpg,What is the product type?,Lamp
a6/a6dbac46.jpg,What is the food's style?,Cajun
63/63061cc9.jpg,What type of closure?,Lace-Up
33/33469ef8.jpg,What is the item shape?,Rectangular
71/719f8ee7.jpg,Is the case printed?,Yes
66/66f3a68c.jpg,Does it have cutouts?,Yes
0f/0f9f1075.jpg,What is the product color?,Frosted
a5/a5040fd1.jpg,What is the closure type?,Lace-up
66/66f3a68c.jpg,What is the brand?,Solimo
be/bea56c84.jpg,What type of product is this?,Table
55/55ca557a.jpg,What is the case's color?,Multicolor
49/49b1b22b.jpg,What type of product is this?,Case
fb/fb06bbc9.jpg,What color is it?,Gray
91/917a0348.jpg,What is the backing?,Acton
66/66f3a68c.jpg,What is the product type?,Case
90/90f62f75.jpg,What is the design?,Printed
1a/1af2fa41.jpg,What is the brand?,Solimo
7e/7e6855c5.jpg,What is the style?,Modern
c0/c01f48b6.jpg,What is the brand?,AmazonBasics
75/759ce62f.jpg,What is the main color?,Multicolor
6d/6d406364.jpg,What is it for?,Charging
b7/b7c59021.jpg,What brand is this?,365
3b/3b1cc09b.jpg,What is the light's brand?,AmazonCommercial
47/47fd5c49.jpg,What is the item's material?,Fleece
87/87da219b.jpg,What kind of tablets?,Disintegrating
c4/c4d87eac.jpg,What is it made of?,Polycarbonate
ef/ef13c748.jpg,What is the product type?,Ring
9e/9eb555dd.jpg,What is the product type?,NECKLACE
ee/ee3935d3.jpg,Is this item a chair?,No
f7/f77069ef.jpg,Is it vegan?,Yes
88/88cd25fc.jpg,How many ports does the hub have?,Four
a3/a330ec0c.jpg,Is it nailheads?,No
14/147da2c7.jpg,What is it made of?,Wood
66/66f3a68c.jpg,Is it hard?," ""Yes"""
66/66f3a68c.jpg,Is it hard or soft?,Hard
0f/0f376b92.jpg,What brand is this?,Solimo
df/df1c554a.jpg,What is the country?,US
79/791a9538.jpg,What is the primary material?,Fabric
d8/d821ac72.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What type of case?,Hard
27/27ce7978.jpg,What is the material?,Glass
ee/ee8ee952.jpg,What is the product type?,Case
b4/b4e96806.jpg,What form is it?,Capsules
34/347875ab.jpg,What is the brand?,Solimo
53/53b6544f.jpg,Is it RFID?,Yes
36/36c0a724.jpg,What is the planter shape?,Square
ee/ee8ee952.jpg,What is the case's color?,Others
e3/e3912d6d.jpg,What is the case material?,Silicone
43/43f1beac.jpg,What material are the shoes?,Suede
61/61838073.jpg,What is the shoe style?,Loafer
f3/f323d4aa.jpg,What is the brand name?,Movian
a0/a05b91c4.jpg,Is there a pattern?,Textured
62/6233ae11.jpg,What is the brand?,Rivet
77/77e17ef1.jpg,What is the milkfat percentage?,One
15/1587efbd.jpg,What is the sandal's color?,Tan
f4/f4fd2a5d.jpg,What is the heel type?,Flats
27/27a4da8a.jpg,What is the model name?,Ming-s-1b-107
c1/c1bf63d4.jpg,What is the case style?,Back
5f/5f3a869b.jpg,What is the style?,Alki
85/85192c70.jpg,What is the pattern?,Yin-Yang
72/720f531e.jpg,What is the case material?,Silicon
be/bef67d6a.jpg,Is it organic?,Yes
bd/bdf419d9.jpg,Are these symmetrical?,Yes
05/053b46d9.jpg,What is the brand name?,Flavia
a8/a88b1d05.jpg,What is the dominant color?,Brown
93/93ff9d2b.jpg,What is the product type?,Grocery
66/66f3a68c.jpg,What type of product is it?,Case
bc/bcfcf87d.jpg,How many packets?,Ten
66/66f3a68c.jpg,What is the case pattern?,Flower
f5/f5c7481b.jpg,Is there a design?,Yes
85/85192c70.jpg,What brand is this case?,Solimo
7f/7f4dda62.jpg,For what model?,Samsung
eb/eb693ba8.jpg,Does the jerky contain soy?,Yes
85/85192c70.jpg,What is the predominant color?,Multicolor
2a/2af5eb88.jpg,What is it made of?,Plastic
ee/ee8ee952.jpg,Is it hard?,Yes
1d/1d5a9510.jpg,What kind of pattern is it?,Auto
85/85192c70.jpg,What is the case's material?,Silicon
27/2782e3aa.jpg,What is the shoe color?,Brown
9f/9f6f86ac.jpg,What type of product is this?,Case
db/db495c07.jpg,What is the primary material?,Teak
69/69fd4e3d.jpg,What is the color?,White
