image_path,question,answer
91/913fb81d.jpg,What is the product type?,Earring
88/888962fa.jpg,What is the product type?,Bulb
f4/f44d5971.jpg,Is it for men?,Yes
85/85c54975.jpg,What color is package?,Peach
97/971c03a1.jpg,What is the pattern?,Solid
05/0585ffed.jpg,What is the shape?,Rectangular
d9/d9a46808.jpg,Is it a designer cover?,Yes
1b/1be07122.jpg,What is the material?,Silicon
ee/ee8ee952.jpg,What is the case's brand?,Solimo
66/66f3a68c.jpg,What is the product type?,Case
68/689e1241.jpg,What is the product type?,HOME
2a/2af5eb88.jpg,What is the phone model?,OnePlus
b5/b54e9c64.jpg,What type of product is this?,GROCERY
49/49b1b22b.jpg,What is the product's brand?,Solimo
9e/9eb555dd.jpg,What is the item type?,Necklace
b8/b818064c.jpg,What are ingredients?,Cloves
e6/e6c5d919.jpg,What is the toe style?,Open
22/22ec5153.jpg,What is the case's pattern?,Bear
f3/f31af2ee.jpg,What is the product brand?,AmazonCommercial
2f/2f357c87.jpg,What is the case's style?,Lion
f3/f32c54b0.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,Is it 3D?,Yes
f2/f2fb4adc.jpg,What is the serving size?,One
49/49b1b22b.jpg,What is the product's brand?,Solimo
9c/9c422826.jpg,What is the brand?,Rivet
cb/cbb9fb55.jpg,Is it reusable?,Yes
37/3783bbfd.jpg,What is the phone model?,F10
02/0238f4a8.jpg,What type is it?,Caplets
ee/ee8ee952.jpg,What is it for?,Phone
ca/ca993207.jpg,What is the ring color?,Gold
d5/d500c75c.jpg,What is the brand?,AmazonBasics
2f/2f357c87.jpg,What is the brand?,Solimo
93/93a034ba.jpg,What is printed?,Car
d8/d89025e7.jpg,What is the pattern?,Black
49/49b1b22b.jpg,What is the product's color?,Others
29/2942f81f.jpg,What is the wood color?,Bianco
ee/ee8ee952.jpg,What is the case style?,Back
d8/d87e51cf.jpg,What is the case material?,Plastic
11/11c39840.jpg,What is the container color?,Black
e9/e9a0cc6f.jpg,Is the product fragranced?,No
18/183f3c2b.jpg,What is the toe style?,Round
66/66f3a68c.jpg,What type of case?,Back
ee/ee8ee952.jpg,Is it 3D printed?,Yes
66/66f3a68c.jpg,Is it hard?,Yes
6f/6f86ab32.jpg,What is the brand?,Solimo
9a/9ad22c9a.jpg,Is assembly needed?,Yes
5d/5da358a5.jpg,What is the primary color?,Grey
b6/b69d93ff.jpg,What is the product type?,Case
2f/2f357c87.jpg,What is the primary case material?,Silicone
a7/a7f0ef17.jpg,What is the product type?,Case
9c/9c6c27ca.jpg,What kind of soup?,Chicken
4a/4a0ed884.jpg,Are fruits inside?,Yes
f5/f5047137.jpg,What type of bulb?,LED
85/85192c70.jpg,What is the product type?,Case
82/8275eb14.jpg,What is the product type?,Tea
f2/f2a98ea4.jpg,What is the shoe's style?,Trim
ee/ee8ee952.jpg,What is the brand?,Solimo
96/9626a6aa.jpg,What is the finish?,Polished
ff/ffdaed99.jpg,What is the product type?,Case
e6/e6167d8a.jpg,What is the brand?,Solimo
e3/e37d0338.jpg,Is it padded?,Yes
9b/9bbd5c53.jpg,What is the style?,Multi
2f/2f357c87.jpg,What is the phone case's brand?,Solimo
16/164ce0cd.jpg,What is the brand?,Happy
f8/f8daf448.jpg,What is the model name?,Moto
7c/7c0f6551.jpg,What is the phone model?,iPhone
49/49b1b22b.jpg,What is the product type?,Case
2f/2f357c87.jpg,What is the primary color?,Multicolor
00/008a8f42.jpg,How many pencils are there?,Twenty-four
2f/2f357c87.jpg,What is the primary color?,Blue
36/36cae1bf.jpg,What type of case is it?,Hard
e1/e18de013.jpg,What type of shoe is this?,Shoes
b9/b97552d0.jpg,What kind of ring does it have?,Round
3a/3ad1b09c.jpg,What is it made of?,Polyester
ba/baa51770.jpg,What is the case color?,Pink
49/49b1b22b.jpg,What type of case is this?,Hard
ee/ee8ee952.jpg,Is it 3D?,Yes
f8/f86272e1.jpg,What is the cap color?,Black
b9/b9b6ecf3.jpg,What is the brand?,Rivet
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the product brand?,Solimo
65/659fc325.jpg,What is the shoe style?,Running
cb/cb8e3f8b.jpg,What is its shape?,Rectangular
49/49b1b22b.jpg,What is it designed with?,Panda
d5/d502c465.jpg,What is the brand?,AJC
b2/b203bc95.jpg,What material is it made of?,Fabric
9f/9f6f86ac.jpg,What is the brand?,Solimo
9d/9d75daef.jpg,What is the shoe color?,Tan
68/68445f0b.jpg,What is the bag's type?,Storage
85/85192c70.jpg,What is the case's style?,Designer
87/87c11ce5.jpg,What is the sheet's brand?,UMI
ce/cec7e9a9.jpg,What is the shoe style?,Casual
51/51f72601.jpg,What color is the case?,Multicolor
d1/d1273c9b.jpg,Is the basket waterproof?,Yes
b9/b9cd3ddd.jpg,What is the design?,Girl
84/841f5c69.jpg,What type of product is this?,Bedding
ee/ee8ee952.jpg,What type of print is it?,3D
e8/e819ac52.jpg,Is this a hard case?,Yes
66/66f3a68c.jpg,What type of case is this?,Back
2f/2f357c87.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,What is the brand?,Solimo
b5/b5108009.jpg,What food type is this?,Cake
49/49b1b22b.jpg,What is the case's pattern?,Puppy
84/84231324.jpg,What is the main color?,Beige
49/49b1b22b.jpg,What is the case's color?,Multi
66/66f3a68c.jpg,Is the case printed?,Yes
fd/fd3fd52f.jpg,What is the item shape?,Square
6c/6c81e0b7.jpg,What is the food for?,Cat
ee/ee8ee952.jpg,What type of product is this?,Case
42/42de98f1.jpg,What is the case's color?,Multicolor
ea/eaddb8fc.jpg,What is the main color?,Brown
0c/0c28f188.jpg,What is the brand?,AmazonBasics
1b/1baadaa7.jpg,Is it a speaker?,Yes
ee/ee8ee952.jpg,What type of case is this?,Hard
66/66f3a68c.jpg,What is the item color?,Others
2d/2defa3dc.jpg,What is the item style?,Single
8f/8fc3932f.jpg,What is the material?,Synthetic
0d/0d225da6.jpg,What is the brand?,Solimo
eb/eb82fb1c.jpg,What is the pen material?,Rubber
66/66f3a68c.jpg,What is the color?,Others
b2/b21485bd.jpg,What is the case's color?,Multicolor
2f/2f357c87.jpg,What is the pattern?,Kitty
24/248fcd4f.jpg,What is the print type?,3D
ba/bad7d513.jpg,What kind of food is it?,Grocery
4d/4da10437.jpg,What is the pendant shape?,Cushion
52/528f18c3.jpg,What is the brand?,Stone
40/402daa97.jpg,What is the shape shown?,Heart
20/20533b83.jpg,What type of insoles are they?,Gel
51/51cce0bc.jpg,Can you stretch it?,Yes
b9/b9a64784.jpg,Is it adjustable?,No
51/5147afb5.jpg,What is the color?,Brass
ee/ee8ee952.jpg,What type of printing is used?,3D
d1/d1d6ddc7.jpg,What is the chair's style?,Traditional
e5/e5fb8006.jpg,What color is the box?,Blue
31/31264c4f.jpg,Does the product include cherry?,Yes
41/41c3d695.jpg,What is the product type?,Rug
e5/e5b3a06f.jpg,What type of product is this?,Shoes
10/10b70aba.jpg,What is the upper material?,Suede
a4/a40f8c7e.jpg,What is the cooker's brand?,Solimo
d8/d87e51cf.jpg,What is the product type?,Case
a7/a7d2c900.jpg,What is the brand?,AmazonBasics
56/565d08e2.jpg,What is printed on the case?,Alone
50/50eb2f94.jpg,What is the upper material?,Leather
2f/2f357c87.jpg,What is the phone's pattern?,Butterflies
ff/ff60154a.jpg,What is the toe style?,Round
fa/faf70003.jpg,What type of product is this?,Grocery
a6/a66846ad.jpg,What is on cover?,Bear
c9/c970e60b.jpg,What color is it?,White
27/27439b7a.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,Is it printed?,Yes
c2/c2689775.jpg,What is the fabric type?,Velvet
2f/2f357c87.jpg,What are on the case?,Butterflies
b2/b2b5a542.jpg,What protein amount does it contain?,Fifteen
3c/3c63f55b.jpg,What is the color?,Chrome
8a/8a923ba9.jpg,What is the blanket's pattern?,Bears
02/02014d63.jpg,What is the ring's plating?,Platinum
17/1762b85d.jpg,What is the tripod's style?,Tripod
5c/5cbca153.jpg,What type of shoe is it?,Shoes
ee/ee8ee952.jpg,What is the color?,Others
da/daffb49b.jpg,What is the case's brand?,Solimo
9f/9f6f86ac.jpg,What type of product?,Case
de/deb05a52.jpg,What type of closure is visible?,Zip
a6/a6423b42.jpg,What is the pen tip?,Fine
20/20533b83.jpg,Are they crunchy?,Yes
66/66f3a68c.jpg,What is the cover's color?,Others
9b/9b01d729.jpg,What is the color?,White
40/40cc4245.jpg,What color are these?,Black
36/36cae1bf.jpg,What type of case?,Back
d9/d96e58b0.jpg,What is the material?,Leather
60/60eddec6.jpg,What is the closure?,Slip
42/42d63e50.jpg,What is the product type?,Tools
80/805326d8.jpg,What is the product type?,Case
f1/f124d021.jpg,What brand is this?,find
49/49f4d94e.jpg,What is the item's color?,Gray
01/01b8ee70.jpg,What is the band's material?,Rubber
d8/d87c3524.jpg,Is it gluten-free?,Yes
f1/f170406d.jpg,What is the product's color?,Black
3c/3ca13464.jpg,What type of product is this?,Furniture
10/107c88ae.jpg,What is the product type?,OUTDOOR_LIVING
85/85192c70.jpg,What is the phone model?,Z4
ee/ee8ee952.jpg,What is the cover's color?,Others
3c/3c6ffd31.jpg,What form does it come in?,Capsules
ee/ee8ee952.jpg,What is the case's type?,Hard
10/10e63fad.jpg,What is printed on the case?,Flowers
ee/ee8ee952.jpg,What is the pattern?,Panda
ee/ee8ee952.jpg,What type of case is it?,Hard
66/66f3a68c.jpg,What is the product type?,Case
ac/ac540083.jpg,What type of case is it?,Back
4f/4fd222e4.jpg,What is the product type?,Case
0f/0f96bb06.jpg,Does it have a knife?,Yes
4d/4d83a9e8.jpg,What is the food type?,Flaxseed
85/85ed2288.jpg,What is the case's type?,Cover
1a/1a1476c5.jpg,What is the pillow's pattern?,Wave
2d/2df3f7b8.jpg,Is the umbrella windproof?,Yes
d8/d89025e7.jpg,What is the material?,Plastic
85/85192c70.jpg,What is the product type?,Case
2f/2f357c87.jpg,What is the case color?,Multicolor
cd/cd475893.jpg,What is the model?,Flower
f7/f76deb7b.jpg,What kind of shoes are these?,Pumps
ee/ee8ee952.jpg,What is the case's color?,Others
47/47f0c738.jpg,What kind of fit is it?,Snug
6f/6f7dbd5d.jpg,What is the brand?,Solimo
63/6342ef76.jpg,From which country?,USA
d8/d89025e7.jpg,What is the color?,Multi-colored
2f/2f357c87.jpg,What is the model's name?,Lava
85/85192c70.jpg,What is the brand?,Solimo
ce/ce64a301.jpg,What is the brand?,AmazonBasics
36/36cae1bf.jpg,What type of product is this?,Case
66/66f3a68c.jpg,Is it a 3D printed case? ,Yes
91/91cfb202.jpg,What is the color?,Others
e1/e12801ae.jpg,What is the brand?,365
cc/cce7e813.jpg,What is the chair style?,Traditional
c0/c0fa300c.jpg,What is the brand?,Amazon
81/8113de8f.jpg,Are the pencils colored?,Yes
d8/d87e51cf.jpg,What is it made of?,Plastic
ba/ba86508a.jpg,What is the closure type?,Slip
05/05fd3a66.jpg,What is the ring size in style?,3-Inch
7d/7df70272.jpg,Is the product organic?,Yes
ee/eeac4bb6.jpg,What kind of product is it?,Herb
56/564035e2.jpg,What type of shoe is this?,Sneaker
d4/d4253688.jpg,What is the sandal style?,Hurrache
64/64f84bed.jpg,What is the case material?,Silicone
d8/d87e51cf.jpg,What is the brand?,Solimo
92/92b9edcb.jpg,What are these?,Shoes
00/003c020f.jpg,What is the fabric?,Polyester
49/49b1b22b.jpg,What is the print type?,3D
cb/cb8f3fbb.jpg,What shape are the speakers?,Round
9f/9f6f86ac.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the pattern?,Panda
49/49b1b22b.jpg,What is the case color?,Others
9f/9f6f86ac.jpg,What phone is it for?,Samsung
ee/ee8ee952.jpg,What type of case?,Back
2f/2f357c87.jpg,What is the product type?,Case
70/70cd525d.jpg,What is the product's style?,Daybed
e4/e4fd012d.jpg,What is the toe style?,Round
37/37193039.jpg,What is the model?,M350
85/85a8f5c4.jpg,What is the design?,Icecream
66/66f3a68c.jpg,What is the phone model?,Samsung
49/49b1b22b.jpg,What is the product for?,Samsung
55/55e2c5c0.jpg,What brand is it?,Solimo
b8/b8d45ca9.jpg,What is the print?,3D
9f/9f8e3e42.jpg,What shape is it?,Round
8b/8b0d04c4.jpg,Does it contains nuts?,Nuts
36/36cae1bf.jpg,What is the item color?,Multicolor
2b/2b769369.jpg,What is the heel type?,Minimalist
2b/2b8a597f.jpg,What type of case is this?,Back
04/04b93a85.jpg,What is the base finish?,Brushed
9f/9f6f86ac.jpg,What is the model?,Oppo
e1/e19d1973.jpg,What is the dominant pattern?,Jeans
7d/7d9d7890.jpg,What is the pattern?,Printed
6b/6bceb630.jpg,What is the product type?,Fixture
66/66f3a68c.jpg,What kind of print is it?,3D
53/53eab53e.jpg,What is the main color?,Multi
b7/b738c7b4.jpg,Is it low-top?,Yes
91/91cfb202.jpg,What is the design?,Princess
66/66f3a68c.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What is the cover's color?,Others
3a/3a88fea1.jpg,What kind of bars are these?,Cereal
49/49b1b22b.jpg,Is the cover hard?,Yes
a7/a76f8757.jpg,Are the bags transparent?,Yes
85/851a6e6d.jpg,What is the rug's pattern?,Geometric
ca/ca13970a.jpg,Is it slim?,Yes
85/85192c70.jpg,What is the phone model?,S1
49/49b1b22b.jpg,What is the color?,Others
66/66f3a68c.jpg,What is it for?,Phone
d9/d98b3fbf.jpg,What is the closure?,Lace
2a/2af5eb88.jpg,What is the case's color?,Multicolor
9f/9f6f86ac.jpg,What is it made of?,Plastic
cd/cda0a0b2.jpg,What is the background color?,Black
d6/d6c7430a.jpg,Is it washable?,Yes
1e/1e7790ff.jpg,What is the product type?,AUTO_ACCESSORY
3e/3ee4417c.jpg,What color is it?,Black
ee/ee8ee952.jpg,What is the item shape?,
de/dec6b671.jpg,What is the material?,Textile
66/66f3a68c.jpg,What is the brand?,Solimo
85/85192c70.jpg,What is the design?,Drops
25/251e5535.jpg,Is it ready to eat?,Ready
b6/b60c5c23.jpg,Is it for decor?,Yes
79/794a53ad.jpg,What is the model name?,Giana
70/70c92096.jpg,What is the product type?,Grocery
47/4771834e.jpg,What is the brand?,Solimo
a5/a56bf055.jpg,What is the color?,Multicolour
5a/5a555f4b.jpg,What is the bottle color?,White
02/029286ba.jpg,What is the product type?,Backpack
2f/2f357c87.jpg,What is the pattern?,Butterfly
ee/ee8ee952.jpg,What is the design?,Galaxy
f3/f3c5d1a9.jpg,What is the brand?,206
85/85192c70.jpg,What is the design?,Butterflies
ee/ee8ee952.jpg,What is the product type?,Case
7b/7b4b20a5.jpg,What is it free of?,Flush
20/20533b83.jpg,What is the item weight in pounds?,0.9
78/7874c1ef.jpg,What color is it?,Blue
55/55ca922a.jpg,What is the frame made of?,Wood
e5/e500ea73.jpg,What is the pattern?,Print
27/27d1a5b0.jpg,What brand is it?,Amazonbasics
90/90d681de.jpg,What is the ring color?,Silver
f9/f9196fb9.jpg,What type of product?,Chair
9b/9b5bbfd2.jpg,What is the brand?,Solimo
e4/e4a5e93d.jpg,What is the brand?,Solimo
c7/c7bcb0e4.jpg,What is the product type?,Case
aa/aa984eb9.jpg,Is it printed?,Yes
bf/bf1de2ec.jpg,What is the product type?,SUITCASE
2d/2d6e81c6.jpg,Is assembly needed?,No
14/148a7889.jpg,What is the main color?,Others
6d/6d7763cb.jpg,What shape is it?,Slim
66/66f3a68c.jpg,What is the design?,Randam
2e/2eb30c03.jpg,What is the sofa's color?,Pewter
4b/4bca4106.jpg,For which phone?,OnePlus
92/920709f0.jpg,What is the lamp's brand?,Ravenna
6b/6bf16d0e.jpg,What is the shoe brand?,Symbol
66/66f3a68c.jpg,Is it printed?,Yes
85/85192c70.jpg,What is the case's material?,Silicone
21/21327ae9.jpg,What color is the shoe?,Grey
d8/d89a451b.jpg,What is the brand?,Pinzon
c0/c03a1269.jpg,What style is this?,Premium
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the product type?,Case
39/39915ff5.jpg,What is the pattern shown?,Lion
5f/5fd67482.jpg,What is the item's style?,Modern
91/913fb81d.jpg,What is the earring's shape?,Round
c1/c1257096.jpg,What is the product type?,Leotard
2f/2f357c87.jpg,What is the item shape?,Rectangular
25/25337bff.jpg,What is the case's style?,Spiritual
4b/4b5fa5a7.jpg,What is the product type?,Hardware
ee/ee8ee952.jpg,What is the case style?,Hard
05/05fd48b2.jpg,What material is it made of?,Leather
ce/ced732f1.jpg,What is the material?,Rubber
6a/6a754d2b.jpg,What is the color?,Others
85/85192c70.jpg,What is the case's primary color?,Multicolor
4b/4b65bf41.jpg,What is the brand?,AmazonBasics
27/27d433b4.jpg,What is the primary color?,Red
e7/e761e813.jpg,What is the sofa's color?,Driftwood
54/54025029.jpg,What is it pressed?,Expeller
a8/a886f071.jpg,What is the chair style?,Stack
36/3621c4fb.jpg,Is there lace?,No
5d/5d373f44.jpg,What is the product type?,Case
da/dac852d3.jpg,What color are these shoes?,Multicolour
c4/c4b9d349.jpg,What is it made of?,Polyester
56/56ecf3e8.jpg,What is the cover's type?,Hard
b8/b85e6c62.jpg,What color are these shoes?,Brown
0b/0b58e1fe.jpg,What is the pillow's pattern?,Print
bb/bb86acd2.jpg,What is the main material?,Stone
88/883ac6a2.jpg,What is the brand?,365
fa/fa81ad78.jpg,What is the case's finish?,Hard
a1/a16256e3.jpg,Is it big or compact?,Compact
54/548696ef.jpg,What is the pattern on it?,Snowflakes
ee/ee8ee952.jpg,Is the back cover hard?,Yes
b3/b30a2eae.jpg,What is the product type?,Drink
66/66f3a68c.jpg,What is the brand?,Solimo
6b/6b365882.jpg,What is the case style?,Hard
b8/b8bee096.jpg,What is the color?,Sternenhimmel
0d/0d162f69.jpg,What is the brand?,Solimo
1d/1dfafe82.jpg,What is the closure?,Lace-Up
66/66f3a68c.jpg,What is the brand?,Solimo
85/85192c70.jpg,What is the color?,Multicolor
36/361b5bb1.jpg,What is the brand?,Solimo
d6/d627e718.jpg,What is the case's color?,Multi
60/60370998.jpg,What is the shoes' style?,Sneakers
85/85192c70.jpg,What is the case's material?,Silicone
c0/c03a1269.jpg,What is the item's color?,White
01/016fb297.jpg,What is the product type?,Kitchen
2a/2af5eb88.jpg,What is it made of?,Plastic
ee/ee8ee952.jpg,What is the product type?,Case
83/83df2810.jpg,Is it gluten-free?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the case's brand?,Solimo
36/361b5bb1.jpg,What is the box color?,Black
49/49b1b22b.jpg,What is the phone model?,Nokia
47/47f0c738.jpg,What is it?,Case
66/66f3a68c.jpg,What is it for?,Vivo
a4/a40f8c7e.jpg,What material is handle?,Plastic
ee/ee8ee952.jpg,Is it easy to remove?,Yes
35/35d21c6e.jpg,What is the material?,Leather
ad/ad3447f8.jpg,What is the color?,Brown
50/507dab46.jpg,What is the material?,Synthetic
49/49b1b22b.jpg,What is the product brand?,Solimo
7a/7a580299.jpg,What is the product?,Cover
37/3768184e.jpg,What is the design on the case?,Dance
9d/9d75daef.jpg,What is the style?,Brogue
54/548696ef.jpg,What is the product's brand?,BINACL
b8/b85e6c62.jpg,What brand is this?,Symbol
32/321bf533.jpg,What shape is the shield?,Butterfly
d6/d660f230.jpg,What kind of gloves are these?,Disposable
98/989707a7.jpg,What style is it?,English
2f/2f032f7d.jpg,What is the wrap style?,Self-adhering
6f/6fa3e8ad.jpg,What is the shoe style?,Sneakers
49/49b1b22b.jpg,What is the cover style?,Back
53/5343ffa9.jpg,What is the chair's color?,Brown
ed/ed4669b6.jpg,What is the cover's pattern?,Moon
ab/abcb055f.jpg,Is it for ballet?,Yes
7c/7cdc7fba.jpg,What is the cooker's color?,Silver
66/66f3a68c.jpg,What is the product type?,Case
c2/c2eda3e8.jpg,Is it water resistant?,Yes
05/05aeb735.jpg,Is it patterned?,Yes
10/104e4b24.jpg,How many calories per serving?,130
a4/a45d2bf3.jpg,What is the headboard's style?,Nailheads
9a/9a825f48.jpg,What is the leg material?,Chrome
49/49b1b22b.jpg,What is the brand?,Solimo
9f/9f6f86ac.jpg,What is the cover's color?,Multicolored
85/85192c70.jpg,What is the case's color?,Multicolor
d3/d3bab72d.jpg,What is the brand name?,find
d6/d6214a6e.jpg,What shape is the item?,Rectangular
2f/2fff68ad.jpg,What is the product type?,Band
2f/2f8a6720.jpg,What is the product's brand?,Amazon
bf/bf4068b0.jpg,Is the window open?,Yes
df/dfc5869a.jpg,What is the phone model? ,A1K
e7/e792b049.jpg,What is the case's color?,Multi-colored
2f/2f6e0557.jpg,What is the finish?,Matte
98/98e2be82.jpg,What is the pattern?,Typography
76/76e748a9.jpg,What is the shoe's closure type?,Lace-Up
56/5628a3d3.jpg,What is the item shape?,Square
03/03ea21ad.jpg,What is the frame made of?,Wood
1a/1a7eb446.jpg,What are the legs made of?,Metal
8b/8b538bb6.jpg,What is the band color?,Blue
d5/d500c75c.jpg,What is the chair's type?,CHAIR
7b/7b66ed00.jpg,What is the color?,White
ee/eeed7f53.jpg,How much protein?,Two
7b/7b66ed00.jpg,What is the brand?,AmazonBasics
36/36cae1bf.jpg,What is the phone model?,Samsung
d8/d84c7676.jpg,What pattern is the duvet?,Solid
ec/ec21bb7d.jpg,What is it made of?,Polyurethane
ad/ad0c22ff.jpg,Where is it from?,Bulgaria
7e/7ed05540.jpg,What is the brand?,AmazonBasics
17/1762b85d.jpg,What is the product color?,Black
9a/9aeffd11.jpg,Are they lace-ups?,Yes
2d/2dcc7a6e.jpg,What is the color?,Others
2a/2af5eb88.jpg,What is the product type?,Case
5a/5ae49946.jpg,What is the height of the bed frame?,14
f7/f7619dff.jpg,What is the spool weight?,Kilogram
7e/7ecff551.jpg,What is the stool's brand?,Stone
ee/ee8ee952.jpg,What is the brand?,Solimo
20/20a178e6.jpg,What is the pattern?,Floral
1c/1c454252.jpg,What is the product form?,Tablets
3b/3b7bf2b4.jpg,What is the metal color?,White
b4/b48728a0.jpg,What is the brand?,Flavia
66/66f3a68c.jpg,Is it hard or soft?,Hard
4d/4da1c4fa.jpg,Is it fat-free?,Yes
2c/2c81cd18.jpg,What is the style?,Um1458
1f/1fd9d7c0.jpg,Does it have pockets?,Yes
13/138b080b.jpg,What kind of product is this?,Sauce
b1/b1113f78.jpg,What shape is it?,Hard
85/85192c70.jpg,What is the case's material?,Silicone
b6/b69d93ff.jpg,What is the phone model?,Redmi
ee/ee45f60e.jpg,What is the wardrobe style?,2-Door
f6/f68de184.jpg,What year was it made?,2019
ee/ee8ee952.jpg,What is the case's style?,Printed
94/94eb10d9.jpg,What is the chair's material?,Stone
c0/c000ebd9.jpg,What is the fabric?,Polyester
e3/e37d0338.jpg,What is the brand?,AmazonBasics
72/728b965e.jpg,What is the shoe style?,Loafers
82/824f79e7.jpg,What is the shoe color?,Yellow
53/531b6bb7.jpg,What is the product type?,HANDBAG
58/582aa4f6.jpg,What type of spice is it?,Oregano
ee/ee8ee952.jpg,What kind of print?,3D
79/796750e2.jpg,What is the case's style?,Designer
9d/9d9fdf0e.jpg,What is the brand?,Movian
be/be253822.jpg,What is the blade quantity?,Three
c2/c21a6445.jpg,What is the shoe's color?,Grey
1c/1cc91b99.jpg,What is the brand?,Solimo
98/98301ff1.jpg,What color is it?,White
49/49b1b22b.jpg,What is the print type?,3D
a5/a56bf055.jpg,What is the style?,B06gl5002r
66/66f3a68c.jpg,What is the phone model?,Samsung
fe/fe301635.jpg,What is the design?,Texture
bd/bddc13d3.jpg,Is wheat listed?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
99/99d1504e.jpg,What is the product color?,Amethyst
9a/9a21a9bd.jpg,What is the case material?,Plastic
f6/f6e6bf33.jpg,What is the product type?,Case
66/66f3a68c.jpg,Is there a logo cut?,Yes
9e/9eb555dd.jpg,What is the brand?,Amazon
49/49b1b22b.jpg,What is the product brand?,Solimo
ee/ee8ee952.jpg,What is the color?,Others
83/834a6dc9.jpg,How many tiers does it have?,Three
ee/ee8ee952.jpg,What is the brand?,Solimo
6e/6e9403f7.jpg,What is the band's material?,Rubber
a0/a03061f6.jpg,What kind of bean?,Arabica
49/49b1b22b.jpg,What is the design?,Fruit
66/66f3a68c.jpg,Is it printed?,Yes
a9/a9fa6148.jpg,What is the shoe color?,Black
35/350acd66.jpg,What is the brand?,find
66/66f3a68c.jpg,What is the product's brand?,Solimo
ee/ee8ee952.jpg,What is the product type?,Case
ca/cab4860d.jpg,What is the item's color?,Multicolor
66/66f3a68c.jpg,Is there a warranty?,No
35/356e867b.jpg,What is the main color?,Multi
ee/eeed7f53.jpg,How many calories?,Fifteen
ee/ee8ee952.jpg,For which phone is it?,Micromax
fd/fde2ca2f.jpg,What is the shoe color?,White
24/244edda3.jpg,What type of case is it?,Back
bd/bdbacbe9.jpg,What is the closure type?,Slip-on
73/73997486.jpg,What color is the band?,Blue
a6/a6a93940.jpg,What is the product type?,Boot
6e/6eba929c.jpg,Is it 3D printed?,Yes
2f/2f357c87.jpg,What is the case's shape?,Rectangular
10/10d6da76.jpg,What is the fabric?,Nylon
6d/6dfb7976.jpg,What is the item's type?,Necklace
