image_path,question,answer, answer
71/711b15e6.jpg,What type is this?,Case,
99/99ac32dc.jpg,Is it hardwired?,No,
9b/9bca6223.jpg,What is the pattern?,Flowers,
49/49b1b22b.jpg,What is the item color?,Multi,
b6/b6c66379.jpg,What is the flavor?,Berry,
c5/c5d81d8b.jpg,What is the product type?,Case,
e6/e665fb41.jpg,What is the product color?,White,
49/49b1b22b.jpg,Is it printed?,Yes,
49/49b1b22b.jpg,What is item type?,Case,
94/94833c8d.jpg,What is the pattern?,Wooden,
d8/d887d79d.jpg,What is the sandal's style?,Strappy,
15/15904ad1.jpg,What is the sofa's material?,Leather,
7b/7b3313d9.jpg,What is the product's brand?,365,
2f/2f357c87.jpg,What is the product type?,Case,
e9/e951cc85.jpg,What is the base made of?,Steel,
bc/bc5f2bca.jpg,What color are baskets?,Brown,
49/49b1b22b.jpg,Is it hard?,Yes,
5f/5ff35778.jpg,What is the shoe style?,Derby,
a2/a250705d.jpg,What is the brand?,Symbol,
7c/7cc9ae49.jpg,What is the lining material?,Shearling,
7f/7f1bf0ee.jpg,What is the item type?,Case,
b8/b8d869f9.jpg,What is the cover color?,Others,
99/9990b40d.jpg,What is the primary material?,Leather,
c6/c6e8f0bb.jpg,What is the product type?,Furniture,
c9/c9cc03f6.jpg,What is the model?,Leather,
ba/baa9b69b.jpg,What shape is the planter?,Novelty,
08/081ad123.jpg,What kind of bowl is it?,Dishware,
ee/ee8ee952.jpg,What is the product type?,Case,
f1/f1b0aa74.jpg,What is the brand?,Amazon,
25/25fb8cd3.jpg,What is the construction?,Steel,
fe/fe37c34b.jpg,What animal is pictured?,Peacock,
66/66f3a68c.jpg,What is the model?,Y15,
08/08b2ca9e.jpg,What shape is the base?,Square,
36/36cae1bf.jpg,What is the case's color?,Multicolor,
54/54607288.jpg,What type of product is this?,Office,
9c/9c453288.jpg,What is the product?,Wallet,
7e/7e739d80.jpg,What brand is this?,Solimo,
f9/f9912c52.jpg,What brand is this?,365,
a8/a85910e0.jpg,What is the pattern?,Chevron,
66/66f3a68c.jpg,What is printed?,Yes,
d3/d341ab54.jpg,Is it scratch proof?,Yes,
82/82d37682.jpg,Is milk processed?,Yes,
36/36cae1bf.jpg,Is this a hard case?,Yes,
45/451c1974.jpg,What is the brand?,365,
d8/d89025e7.jpg,What is the case's material?,Plastic,
5c/5c757e2e.jpg,What style is this?,Casual,
b7/b70bb87f.jpg,What is the brand?,AmazonBasics,
c6/c68c8307.jpg,What is the brand?,Solimo,
1f/1fe942e2.jpg,What type of product is this?,Sofa,
63/635bb1d0.jpg,What type of case is it?,Designer,
eb/ebd9996e.jpg,What is the number displayed?,One,
85/85d9c17c.jpg,Is the cushion reversible?,Yes,
ee/ee8ee952.jpg,What is the design?,Heart,
87/8742f2ec.jpg,What is the model?,J2,
ee/ee8ee952.jpg,What type of case is this?,Hard,
97/976ec838.jpg,What color are these shoes?,Grey,
e4/e4e8bc47.jpg,What is the product type?,Planter,
46/46b075fe.jpg,What color is the shelf?,White,
91/91eb25c2.jpg,What color is it?,Red,
ee/ee8ee952.jpg,What is the item color?,Others,
23/23a40bb1.jpg,What is the style?,Clutch,
48/48fb4474.jpg,What is the cover's color?,Brown,
5f/5f95a382.jpg,What is the product type?,Folder,
0b/0b699866.jpg,Is the toe closed?,Yes,
ee/ee8ee952.jpg,What type of case?,Back,
85/85192c70.jpg,Is the case flexible?,Yes,
23/23c50f48.jpg,What is the cover made of?,Silicon,
66/66f3a68c.jpg,What type of case is it?,Hard,
b2/b25f1644.jpg,What is the brand?,Stone,
cf/cf7093d1.jpg,Is this chair foldable?,Yes,
0c/0cd8a9fc.jpg,What is item shape?,Rounded,
a9/a9d58908.jpg,What is the stool height?,43,
5e/5e5ed749.jpg,What is it made for?,Samsung,
73/73e58ad6.jpg,What brand is this?,AmazonBasics,
ee/ee8ee952.jpg,What is the case pattern?,Marble,
9f/9f6f86ac.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What brand is this?,Solimo,
64/64273246.jpg,What is the case's brand?,Solimo,
39/39cb1e2e.jpg,What is the item shape?,Lever,
2a/2a0d3f24.jpg,What is the style?,Broom,
a8/a8406354.jpg,What is the brand?,Ravenna,
ee/ee8ee952.jpg,What is the cover style?,Hard,
66/667a8529.jpg,What brand is this?,Solimo,
70/708ac8de.jpg,What is the product's brand?,AmazonBasics,
56/560305c9.jpg,What is the shoe style?,Brogue,
bf/bfe88c58.jpg,What is the product type?,Case,
37/37224d27.jpg,What are the shoes made of?,Leather,
12/12650d53.jpg,What is the rug's color?,Charcoal,
e2/e2701b1c.jpg,What kind of oil is included?,Jojoba,
49/49b1b22b.jpg,What is phone model?,Samsung,
3b/3bcb015d.jpg,What is the color?,Brown,
98/98adaa09.jpg,What is the case pattern?,Texture,
66/66f3a68c.jpg,Is it a hard case?,Yes,
49/49b1b22b.jpg,What is the brand?,Solimo,
76/763114de.jpg,What is the product weight?,0.38,
66/66f3a68c.jpg,What type of case?,Hard,
f7/f784acff.jpg,What is the cover's color?,Multi,
ee/ee8ee952.jpg,What is the cover's color?,Others,
49/49b1b22b.jpg,What is the case's brand?,Solimo,
22/226d8292.jpg,What is the phone model?,F9,
f8/f84aa32b.jpg,What's the model name?,Z10,
ee/ee8ee952.jpg,What is the case color?,Others,
5e/5e11b986.jpg,What is the color?,Multicolor,
e3/e3c3a07e.jpg,What is the product type?,Shoes,
cc/cc44dac4.jpg,Is the back cover hard?,Yes,
66/66f3a68c.jpg,What is the phone model?,Samsung,
49/49b1b22b.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,Is it easy fit?,Yes,
25/251e5535.jpg,What is the product's brand?,Amazon,
ce/cea814ff.jpg,What is the product type?,Case,
24/2404c2b2.jpg,What is the cover's style?,Hard,
40/40ed71ea.jpg,What is the product's type?,Home,
49/49b1b22b.jpg,What is the color?,Blue,
0c/0c494a9f.jpg,What color are these?,Black,
2a/2afc8568.jpg,What kind of shoes?,Running,
36/36cae1bf.jpg,What brand is it?,Solimo,
d1/d1e5329e.jpg,What is the brand?,Stone,
2a/2a441070.jpg,What is the color?,Multi,
01/0189921d.jpg,What flavor is first?,Acai,
b2/b25f9659.jpg,What is the material?,Stone,
85/85192c70.jpg,What is the cover's pattern?,Flower,
f4/f4114b37.jpg,What is the color?,Teal,
1f/1f0c9d08.jpg,Does it use electricity?,Yes,
c0/c017090d.jpg,What is the case's brand?,Solimo,
a8/a8406354.jpg,What is the shade color?,White,
41/419f0401.jpg,What is the ring's primary color?,Silver,
4f/4f8b115d.jpg,What is the product type?,BOOT,
b3/b39590f2.jpg,What is the product type?,Case,
45/459194ac.jpg,What ingredient is listed?,Chicken,
8e/8e291c31.jpg,What material is it?,Wood,
85/85192c70.jpg,What is the design?,Butterfly,
7c/7c42db2c.jpg,What is the case made of?,Plastic,
66/66f3a68c.jpg,What kind of printing is used?,3D,
22/22107a13.jpg,What color is it?,Black,
2f/2f357c87.jpg,What is the brand?,Solimo,
5c/5c328729.jpg,What is the item type?,Ball,
91/912ac1e7.jpg,What is the product type?,Detergent,
9d/9d466988.jpg,What is the fabric?,Polyester,
79/7999b974.jpg,Is it a hard case?,Yes,
2b/2bdfc194.jpg,What is the vase's shape?,Round,
4a/4a970eca.jpg,What is the product's brand?,AmazonBasics,
37/37d43857.jpg,What is the product type?,Case,
52/527f06ed.jpg,What is the brand?,Solimo,
2f/2f6db226.jpg,What is the brand?,Solimo,
9c/9ceb58c5.jpg,What is the design style?,Printed,
49/49b1b22b.jpg,What type of case?,Hard,
66/66f3a68c.jpg,Is it hard?,Yes,
26/265dd3d7.jpg,What is the table material?,Oak,
b2/b2a0af88.jpg,What brand is this product?,365,
ee/ee8ee952.jpg,What is the item shape?,,
25/25b9c4e1.jpg,What is the brand?,Eono,
a8/a8a1abba.jpg,What is the material?,Others,
9f/9f6f86ac.jpg,What is the material?,Plastic,
a7/a7c7e72f.jpg,What kind of food?,Grocery,
66/66f3a68c.jpg,Is it patterned?,Yes,
bd/bd4e6f37.jpg,What is the brand?,AmazonBasics,
66/66f3a68c.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the style?,Printed,
15/15ba5d1c.jpg,What is the brand?,Solimo,
87/87fb63e2.jpg,What is the brand?,Rivet,
71/71969028.jpg,What is the dominant color?,Black,
66/66f3a68c.jpg,What is the print type?,3D,
f6/f662d026.jpg,What is the phone model?,Realme,
c4/c4ecd929.jpg,What is the item weight in pounds?,Zero,
82/8223f2e8.jpg,What is this a supplement?,Health,
a2/a2da1376.jpg,What is the brand?,Fusefit,
c1/c1a9500e.jpg,What is the primary material?,Silicone,
20/20d95ce0.jpg,What is it?,Shredder,
88/887ba2cd.jpg,What is the brand?,Solimo,
71/71969028.jpg,What is the case's color?,Multicolor,
85/85192c70.jpg,What brand is this?,Solimo,
2b/2b3f0085.jpg,What is the case's style?,Pattern,
00/00ac9435.jpg,What brand is it?,Solimo,
bb/bba593f9.jpg,Is it non-stick?,Yes,
66/66f3a68c.jpg,What is the product type?,Case,
cd/cdd2e220.jpg,What is the phone's brand?,Nokia,
f5/f55d08ef.jpg,What is the main pattern?,Butterflies,
cf/cf1dc34f.jpg,What is the fabric?,Suede,
49/49b1b22b.jpg,What phone is this case for?,Samsung,
66/66f3a68c.jpg,What is the case's color?,Others,
c7/c75a7bd2.jpg,What is the shoe's material?,Leather,
79/797de28e.jpg,Is it colorful?,Yes,
fa/fa9ff678.jpg,What is it made of?,Plastic,
e5/e52618ab.jpg,What style are these boots?,Hallam-01w4-003,
66/66f3a68c.jpg,What is the brand?,Solimo,
85/85192c70.jpg,What is the cover pattern?,Butterfly,
98/985cbf0d.jpg,What is the product type?,Accessory,
49/49b1b22b.jpg,Is it a hard case?,Yes,
47/4706ffe1.jpg,What is the product type?,Case,
0b/0bc12a30.jpg,What is the product type?,Accessory,
3c/3c33c4c6.jpg,What is the material?,Hard,
ff/ff93a5b5.jpg,Is it free of dyes?,Yes,
ad/ad2ab630.jpg,What type of product is this?,PET_SUPPLIES,
4f/4fc75ba1.jpg,What is the brand?,American,
ee/ee8ee952.jpg,What is the product type?,Case,
c9/c9f67a1a.jpg,What is the product type?,Case,
66/66f3a68c.jpg,What type of case is it?,Hard,
a9/a9deb292.jpg,What is the brand?,AmazonBasics,
3c/3c8aa472.jpg,What kind of flower?,Rose,
f1/f1c05c82.jpg,What is the brand?,Rivet,
2a/2af5eb88.jpg,What is the product color?,Multicolor,
2a/2abba703.jpg,What is the item shape?,Cylindrical,
d8/d89025e7.jpg,What is the phone model?,Nokia,
66/66fee490.jpg,Does it have a microphone?,Yes,
85/85192c70.jpg,What is the phone model?,U10,
ee/eeea29fa.jpg,What is the brand?,Solimo,
2f/2f357c87.jpg,What is the item shape?,Rectangular,
66/66f3a68c.jpg,What type is it?,Case,
98/98609938.jpg,What is the brand?,Solimo,
14/14977649.jpg,What is the brand?,Rivet,
d5/d57aa619.jpg,What is the cover type?,Hard,
f9/f9ceb80e.jpg,Is it organic?,Yes,
7b/7bbe7311.jpg,What material is it made of?,Brass,
2e/2ed89c4a.jpg,What is the seat material?,Feather,
ec/ec1a8ad8.jpg,Is it an Amazon product?,Yes,
fb/fbbcd18d.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What color is it?,Others,
f2/f2762711.jpg,What is it made of?,Hard,
f1/f1c2113b.jpg,What is the color?,Black,
6c/6cd366d6.jpg,What is the material?,Polyester,
64/64cb42bf.jpg,What is the material?,PU,
db/db4c0264.jpg,What is the fabric type?,Textile,
41/411f0d3c.jpg,What is on the pad?,Drawing,
66/66f3a68c.jpg,What is the design?,Sparkle,
7f/7f2f3660.jpg,What color is it?,Black,
49/49b1b22b.jpg,For which phone is this?,Oppo,
b5/b51fc873.jpg,What is the product's style?,Set,
ee/ee8ee952.jpg,What is the design?,Flower,
66/66f3a68c.jpg,Is it printed?,Yes,
66/66f3a68c.jpg,What is the product type?,Case,
53/532f259b.jpg,What type is it?,Adapter,
be/bef67d6a.jpg,What is written below 365?,Value,
b1/b1547d0e.jpg,What is the design texture?,Apple,
ed/ed7cd062.jpg,Are they roasted?,Yes,
15/15af8ef2.jpg,Does product contain D3?,Yes,
37/37cfcd67.jpg,Is the frame solid?,Yes,
5d/5d224788.jpg,What pattern is featured?,Paw,
e7/e739416c.jpg,What is the brand?,Solimo,
78/78173faf.jpg,What is the case's type?,Hard,
2f/2fa1bcf1.jpg,Frame material?,Plastic,
69/69d21463.jpg,What is the product type?,Furniture,
24/24682beb.jpg,What kind of oil is it?,Coconut,
36/36cae1bf.jpg,What is the item color?,Multicolor,
50/5093b079.jpg,What is the print?,Texture,
97/97d39766.jpg,What is the brand?,UMI,
6d/6ddd7070.jpg,What color is the case?,Multicolor,
91/913998c0.jpg,What is the case color?,Multicolor,
87/87c11ce5.jpg,How many pillows are there?,Four,
53/53b39bcb.jpg,What is the model name?,Samsung,
8f/8f588e9b.jpg,What is the case's brand?,Solimo,
af/af3e0668.jpg,What is the pattern?,Geometric,
c4/c4c7153e.jpg,What does the heart say?,Love,
95/9524a5ec.jpg,Is the case flexible?,Yes,
49/49b1b22b.jpg,What type of print is it?,3D,
13/13f0fdde.jpg,What brand is this?,AmazonBasics,
d2/d269bacb.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What is the phone model?,Y95,
66/66f3a68c.jpg,What is the design?,Pattern,
ee/ee8ee952.jpg,What type of case is it?,Hard,
39/39405885.jpg,What is the brand name?,Amazon,
8f/8fcf5781.jpg,What form are they?,Tablets,
49/49b1b22b.jpg,What is the color?,Others,
03/03aa51f5.jpg,What is the top material?,Pine,
cc/cc5e470c.jpg,What is the style?,Slide,
ea/ea500806.jpg,What is the product type?,Boot,
d8/d89025e7.jpg,What is the brand?,Solimo,
4c/4c0733e7.jpg,What is the color?,Cappuccino,
25/2568d87e.jpg,What is the brand?,AmazonBasics,
81/81c07d0f.jpg,What is the printed number?,One,
36/36cae1bf.jpg,What type is it?,Case,
77/77e17ef1.jpg,What size is the bottle?,4,
ea/eae55be0.jpg,What is the count?,160,
e9/e97ae08e.jpg,What is the frame color?,White,
49/49b1b22b.jpg,What is the color?,Others,
ee/ee8ee952.jpg,Is it printed?,Yes,
66/66f3a68c.jpg,What type is the cover?,Hard,
6a/6a71d6e4.jpg,What is the brand?,Ravenna,
ee/ee8ee952.jpg,Is it printed?,Yes,
64/6415cebf.jpg,What is the case's brand?,Solimo,
8d/8d383783.jpg,What is the outer material?,Mesh,
0f/0f83fed9.jpg,What product is it?,Grocery,
c7/c7bada08.jpg,What is the brand?,find,
ee/ee8ee952.jpg,What is the product color?,Others,
32/32ee6955.jpg,What is the rug's main color?,Taupe,
7c/7cc9ae49.jpg,What is the pattern?,Plaid,
66/66f3a68c.jpg,What is the design?,Wooden,
5a/5ae6407d.jpg,What is the style?,Case,
79/79a11206.jpg,What is the pattern?,Solid,
56/563aab9d.jpg,What is the product type?,Furniture,
e4/e4a62a42.jpg,What is the strength?,Three,
ee/ee8ee952.jpg,Is it slim?,Yes,
08/0818b510.jpg,What is the phone case for?,LeTV,
ee/ee8ee952.jpg,What is the product's color?,Others,
d6/d63537d2.jpg,What is the shoe style?,Loafers,
00/00eb9874.jpg,What is it?,Case,
72/7285510b.jpg,What material is it?,Microfiber,
85/85192c70.jpg,What is the material?,Silicon,
de/de27d297.jpg,What finish does it have?,Glaze,
3e/3eb5fa3b.jpg,What is the brand?,Symbol,
ee/ee8ee952.jpg,What is the cover's design?,Printed,
75/755ab865.jpg,What is the brand name?,Solimo,
2a/2af5eb88.jpg,What is the item material?,Plastic,
49/49b1b22b.jpg,What is the case's brand?,Solimo,
9d/9dfb5ee4.jpg,What is the phone's color?,Multi,
66/66f3a68c.jpg,Is it a slim cover?,Yes,
68/684744bc.jpg,Is it hard?,Yes,
0f/0fa71e31.jpg,What material is the shoe made of?,Textile,
21/2126c173.jpg,What is the product's color?,Black,
66/66f3a68c.jpg,What is the item color?,Others,
4a/4ada0bea.jpg,What is the brand?,Solimo,
7e/7e3c6258.jpg,What is the brand?,Solimo,
3e/3ec4eb00.jpg,What is the lid color?,Beige,
2f/2f357c87.jpg,What is the brand?,Solimo,
46/462ed541.jpg,What material is the base?,Wood,
d6/d6ed2525.jpg,What is the item shape?,Rectangle,
2a/2a7e2996.jpg,Is this iron-free?,Yes,
ba/bade9ffa.jpg,What is the exterior color?,Blue,
e5/e5d6fc2b.jpg,What is the food color?,Red,
68/68cc4c38.jpg,What is the case's design?,Printed,
aa/aa02896f.jpg,What is the brand?,Amazon,
9f/9f6f86ac.jpg,What type of cover is it?,Case,
c8/c833ad86.jpg,What is the product form?,Liquid,
f4/f4a7ba9f.jpg,What is the case's color?,Multicolor,
d8/d87e51cf.jpg,What is the pattern?,Solid,
4b/4be4808e.jpg,What is it?,Cup,
49/49b1b22b.jpg,What is the main color?,Multi,
e4/e4e8bc47.jpg,What is the product's brand?,AmazonBasics,
66/66f3a68c.jpg,What type is this?,Case,
2f/2f357c87.jpg,What is the phone model?,K8,
f9/f98fd756.jpg,Is there a bow on the shoe?,Yes,
69/696a8e62.jpg,What type of shoes is this?,Running,
c4/c457d71b.jpg,What is the item's shape?,Round,
17/177f7534.jpg,What type of case is this?,Hard,
66/66f3a68c.jpg,What is the material?,Hard,
2f/2f357c87.jpg,What is the product type?,Case,
8b/8bac380d.jpg,What is the shoe style?,Crossover,
c9/c995d579.jpg,How many are there?,Six,
0e/0e66ee7b.jpg,What is the color?,Walnut,
b3/b3777b12.jpg,What color is the towel?,Taupe,
23/23d5974f.jpg,Is it 3D printed?,Yes,
2b/2b153f82.jpg,What kind of footwear is this?,Boot,
66/66f3a68c.jpg,What is the brand?,Solimo,
b1/b1438c5b.jpg,What is the style?,Premium,
39/3912a068.jpg,What is the case's finish?,Hard,
a2/a2b9c119.jpg,What kind of item is it?,Accessory,
f4/f4a36495.jpg,What is the product type?,Rug,
0d/0d8a6f7d.jpg,What is the item's color?,Blue,
e3/e3c14427.jpg,What is the case's primary material?,Plastic,
de/de6b5b17.jpg,What is the case's color?,Multicolor,
75/750689f2.jpg,What is the bulb's color?,White,
65/65dc6f38.jpg,What is the case color?,Multicolor,
20/20f48488.jpg,What is the lamp's color?,White,
ee/ee8ee952.jpg,What type of case is this?,Case,
ee/ee8ee952.jpg,What kind of print is it?,3D,
49/49b1b22b.jpg,What is the product brand?,Solimo,
68/689dd2f3.jpg,What is the material?,Plastic,
c7/c7c4c845.jpg,What is the case's color?,Multicolor,
aa/aa8ca9b0.jpg,What is printed on the case?,Flowers,
66/66f3a68c.jpg,What color is it?,Multi,
ee/ee8ee952.jpg,What is the product type?,Case,
d8/d87e51cf.jpg,What is the case's brand?,Solimo,
28/283e44e7.jpg,Is it a 3D cover?,Yes,
3c/3cdf5003.jpg,What is the style?,Contemporary,
36/36cae1bf.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What is it?,Case,
66/66f3a68c.jpg,What type of print?,3D,
56/568699ea.jpg,What is the case print?,Drops,
81/8165d305.jpg,What type of shoe is this?,Pump,
d8/d87e51cf.jpg,What is the case made of?,Plastic,
51/51d03237.jpg,What is the material?,Fabric,
49/49b1b22b.jpg,Is it patterned?,Yes,
01/0186a5c1.jpg,What is the brand?,Fresh,
44/44917cf6.jpg,What is the item's type?,Furniture,
e3/e38f21f8.jpg,Is it for men?,Yes,
ef/ef3d655a.jpg,What is the brand?,Solimo,
d8/d87e51cf.jpg,What is the case's brand?,Solimo,
d4/d420e0fc.jpg,What is the product type?,Hat,
49/49b1b22b.jpg,What is the product color?,Others,
a1/a1a78b0e.jpg,Is it 3D printed?,Yes,
bb/bb2198be.jpg,What is the ring's color?,White,
27/27fda852.jpg,Is it for a phone?,Yes,
66/66f3a68c.jpg,What is the brand?,Solimo,
27/270910a6.jpg,What is the shoe style?,Ballet,
2f/2f357c87.jpg,What is the brand?,Solimo,
36/36cae1bf.jpg,Is the pattern printed?,Yes,
2a/2af5eb88.jpg,What is the color?,Multicolor,
90/90580ea2.jpg,What style is it?,Ankle,
2f/2f357c87.jpg,What is the case's color?,Multicolor,
98/982584d3.jpg,What is the shoe's color?,Black,
62/62c7ce6a.jpg,How many capsules?,180,
26/26c26142.jpg,What is the brand?,Symbol,
cd/cdb82c69.jpg,What is the fabric?,Cotton,
28/2853878f.jpg,What is the pattern?,Tribal,
d8/d89025e7.jpg,What is the cover style?,Abstract,
ca/ca85aaef.jpg,What brand is it?,Solimo,
86/8691c5fd.jpg,Is the product a chair?,Yes,
2a/2af5eb88.jpg,What is the cover's primary color?,Multicolor,
a4/a45591a6.jpg,What is the finish?,Brushed,
d8/d85da16c.jpg,What is the product brand?,UMI,
f3/f3e89514.jpg,Is this cheese organic?,Yes,
66/66f3a68c.jpg,What model is it for?,A1,
1c/1c6185b3.jpg,What color are the hangers?,Chrome,
66/66f3a68c.jpg,Is it a cover?,Yes,
0e/0e9e9880.jpg,What is this?,Dumbbell,
75/75c89030.jpg,What is clock's brand?,Solimo,
2f/2f357c87.jpg,What is the pattern?,Butterflies,
ee/ee8ee952.jpg,What is the product?,Case,
66/66f3a68c.jpg,What is the brand?,Solimo,
9f/9f08dc12.jpg,What is the phone case pattern?,Wood,
0f/0f68ba6f.jpg,How much protein?,Seven,
00/003333ec.jpg,What is the product brand?,365,
2f/2f357c87.jpg,What is the brand?,Solimo,
ce/cefda663.jpg,What are rings made of?,Polypropylene,
fb/fb24dfca.jpg,What is the brand?,Amazon,
a5/a5587e83.jpg,What kind of patties are they?,Breaded,
49/49b1b22b.jpg,Is it hard?,Yes,
3c/3c903392.jpg,What is the pattern?,Heart,
49/49b1b22b.jpg,What is printed on case?,Photography,
3e/3eed7602.jpg,What color is the packaging?,Red,
fc/fc98403f.jpg,What type of case?,Case,
3c/3ce758e0.jpg,What is the product type?,Shoes,
2f/2f357c87.jpg,What is the case's color?,Multicolor,
85/85192c70.jpg,What is the sides' color?,Transparent,
0f/0f5cae61.jpg,What is it for?,Camera,
28/282b61d0.jpg,What is the heel type?,Flats,
85/85192c70.jpg,What is the product type?,Case,
9b/9b107772.jpg,What shape is the device?,Rectangular,
94/94e15010.jpg,Is assembly needed?,No,
d9/d96e474c.jpg,What brand is this shoe?,Jenny,
66/66f3a68c.jpg,What is the product type?,Case,
af/af9cbf4b.jpg,What kind of product is this?,Grocery,
36/36cae1bf.jpg,What is the color?,Multicolor,
66/66f3a68c.jpg,Is it printed?,Yes,
5e/5eb05ccc.jpg,What is the item weight?,0.6,
66/66f3a68c.jpg,What is the product?,Case,
22/22252ec8.jpg,What color is this?,Sage,
79/79fb35e2.jpg,What is the brand?,Solimo,
28/2853878f.jpg,What type of case is this?,Hard,
f2/f2c21b70.jpg,What is the product type?,JANITORIAL_SUPPLY,
9e/9eb555dd.jpg,What is the brand?,Amazon,
69/69bb23af.jpg,What's the phone model?,ZenFone,
5a/5a1e8062.jpg,What kind of sandwich is it?,PB&J,
2d/2db7d22e.jpg,What is the product type?,JANITORIAL_SUPPLY,
49/49b1b22b.jpg,What kind of print is it?,Cloth,
08/08cc4999.jpg,What is added?,,
dc/dc430997.jpg,What is the brand?,Solimo,
00/00c241dc.jpg,What are these?,Pillows,
df/df14475f.jpg,What is the print type?,3D,
49/49b1b22b.jpg,Is it hard or soft?,Hard,
a5/a588c710.jpg,What kind of peppers?,Bell,
9c/9cb0f3eb.jpg,What is the phone model?,Huawei,
79/79a321ce.jpg,What is the design pattern?,Heart,
46/46fcec38.jpg,What is it made of?,Cotton,
00/00dd9a26.jpg,What is the cap's color?,Red,
c8/c831e6a2.jpg,What is the material?,Fabric,
66/66fae3ec.jpg,What brand is this?,Solimo,
f8/f8b72443.jpg,How many masks are there?,Five,
1f/1f91a10d.jpg,What is the item's weight unit?,Grams,
37/37451dca.jpg,What is the shoe material?,Suede,
c4/c406ce19.jpg,What is the shoe style?,Ballet,
ee/ee8ee952.jpg,For what model?,Huawei,
2b/2b6813a0.jpg,How many pieces?,Four,
8e/8ecaf1eb.jpg,Is it GMO free?,Yes,
41/4127b174.jpg,What is the color?,Nickel,
54/541ded8b.jpg,What brand is this?,Solimo,
31/318b94f2.jpg,What is the phone's style?,Girlie,
26/266ac0d7.jpg,What is it made of?,Leather,
10/1003182d.jpg,What brand is it?,Solimo,
70/70a468b5.jpg,What is the brand?,Solimo,
99/9990b40d.jpg,What is the phone case style?,Designer,
c5/c5306ec4.jpg,What is the brand?,Carter's,
49/49b1b22b.jpg,What is the case pattern?,Panda,
15/15fbeb23.jpg,What color is it?,Black,
85/85192c70.jpg,What type of design it is?,Butterflies,
85/85192c70.jpg,What is the case material?,Silicone,
d8/d89025e7.jpg,What is it?,Case,
63/63630aef.jpg,What is the product brand?,AmazonBasics,
