image_path,question,answer, answer
f7/f7cacdd5.jpg,What is the product's type?,Fineother,
4e/4e050cc1.jpg,Is assembly needed?,No,
54/5406494c.jpg,What is the gloves coating?,Polyurethane,
83/83afb934.jpg,What is the chain style?,Cable,
ac/ac107e50.jpg,What is the flavor?,Chocolate,
7b/7b3e1f6c.jpg,What is the brand?,Hissox,
50/5076790f.jpg,What is the phone model?,Mega,
6f/6fc11696.jpg,Is the case multicolored?,Yes,
47/4784f7e6.jpg,What trees are pictured?,Palm,
c3/c375e9c4.jpg,What brand is it?,Solimo,
8a/8a352160.jpg,What is the brand?,AmazonBasics,
c3/c3e55b33.jpg,What color is the towel?,Espresso,
ff/ff621305.jpg,What is the design?,Marble,
2f/2f357c87.jpg,What is the phone case color?,Multicolor,
a0/a08b76c4.jpg,What is the main color?,Black,
a4/a4d5cae0.jpg,What is the rug's shape?,Rectangular,
49/4937fa42.jpg,What is the case's color?,Multicolor,
ee/ee8ee952.jpg,Is it patterned?,Yes,
55/552bb22c.jpg,What is the color?,Natural,
ee/ee8ee952.jpg,Is it a cover?,Yes,
2f/2f357c87.jpg,What type of case is it?,TPU,
ee/ee8ee952.jpg,What is the case's color?,Others,
2f/2f357c87.jpg,What brand is it?,Solimo,
ee/ee8ee952.jpg,What is the case's color?,Multicolor,
09/09635157.jpg,What is the marketplace?,Amazon,
ee/ee8ee952.jpg,Is it slim?,Yes,
ee/ee8ee952.jpg,What type of case?,Cover,
2f/2f357c87.jpg,What is it?,Case,
a0/a0c3caf4.jpg,What shape is it?,Charm,
f5/f54d49e5.jpg,What is the product type?,Case,
20/20533b83.jpg,What brand is this?,Happy,
2d/2dcc02fd.jpg,What type of product?,Shoes,
2f/2f357c87.jpg,What is the color?,Multicolor,
f3/f3a375c4.jpg,Is this product hypoallergenic?,Yes,
63/634215fc.jpg,What is the food type?,Grocery,
d3/d32dbc1a.jpg,What is the case's brand?,Solimo,
ee/ee8ee952.jpg,What is it for?,Phone,
22/2239e7a1.jpg,What is the case's color?,Multicolor,
6a/6a87079d.jpg,What kind of toe?,Round,
a0/a053c85b.jpg,What is the case's brand?,Solimo,
ee/ee8ee952.jpg,What is the product type?,Case,
5d/5d427212.jpg,Is it for phones?,Yes,
d7/d7c4f930.jpg,What is the cover's pattern?,Meow,
ec/ec23fe8c.jpg,What is the material?,Plastic,
9d/9dd73493.jpg,What is the case color?,Multi,
4a/4aafd2c3.jpg,What is the brand?,Solimo,
e8/e85b366c.jpg,What is the material?,PU,
62/62d94cdd.jpg,What is the statue's finish?,Patina,
47/47f0c738.jpg,What is the brand?,Solimo,
e3/e3312951.jpg,What kind of shoes are these?,Shoes,
85/85a14272.jpg,What is the case's dominant color?,Multicolor,
e5/e51a8470.jpg,What is the frame color?,Charcoal,
2c/2c5712f9.jpg,What is the product material?,Iron,
f4/f4d93d87.jpg,What type of product is this?,Grocery,
4c/4c373501.jpg,Is the cover removable?,Yes,
b3/b3248e2b.jpg,What is the closure type?,Lace,
99/99a3fe43.jpg,What brand is this?,365,
eb/eb15a8e1.jpg,What is the item's weight unit?,Grams,
dd/dd073de6.jpg,What is the necklace length?,Seventeen,
f8/f89cccfb.jpg,What is the model number?,AMZ205,
b0/b053f27e.jpg,What is the color?,Multicolor,
f0/f0ee9258.jpg,What is the brand?,Solimo,
52/52e55284.jpg,What is the item's color?,Multi,
3a/3a73591d.jpg,What is the sheet pattern?,Solid,
fb/fb163074.jpg,What is the product type?,Case,
8c/8c2eb176.jpg,What brand is it?,Solimo,
2f/2f357c87.jpg,What is the material?,Silicon,
9c/9c83d1a7.jpg,What is the product type?,Shoes,
fd/fdb96f3e.jpg,What is the brand?,Solimo,
81/81558e48.jpg,What is the pattern?,Abstract,
bf/bf2cb7f6.jpg,What shape is the ottoman?,Round,
ee/ee8ee952.jpg,What is the color?,Others,
47/47f0c738.jpg,What is the product color?,Multi-colored,
67/67d3f30a.jpg,What is it made of?,Leather,
a6/a6292453.jpg,What brand is it?,Solimo,
2f/2f357c87.jpg,What is the phone case style?,Girlie,
2f/2f787b96.jpg,Is it durable?,Yes,
d7/d7e6f34a.jpg,What is the product type?,Case,
40/409982ad.jpg,Is it 3D?,Yes,
f9/f9bb3024.jpg,What is the case pattern?,Boss,
0e/0e86c6f5.jpg,What is the item shape?,Rectangle,
eb/ebc129e3.jpg,What is the material?,Canvas,
7b/7b0a7091.jpg,What is the design?,Ergonomic,
2f/2f357c87.jpg,What is it made of?,Silicon,
aa/aa790163.jpg,What is the brand?,Solimo,
1f/1f8873a1.jpg,What is it made of?,Wool,
dd/ddd9cec0.jpg,What is the product?,Pillow,
30/30657993.jpg,What shape is the ring?,Round,
ee/ee8ee952.jpg,Is it a 3D case?,Yes,
3a/3a493034.jpg,What is the outer material?,Mesh,
9a/9aec9e68.jpg,Is the case patterned?,Yes,
ee/ee8ee952.jpg,What is the case print?,Flowerpot,
47/47f0c738.jpg,What is the cover's color?,Multi,
7d/7d5cb44c.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What type of case?,Hard,
5c/5cc1460e.jpg,What is the primary color?,Green,
eb/ebcafa8e.jpg,What type of shoe?,Sport,
1d/1d79a648.jpg,Is it made of wood?,Yes,
93/93d4b4a1.jpg,What is the product type?,Chair,
b5/b5550649.jpg,Is it hard?,Yes,
21/21d4c3e1.jpg,Is the phone case hard?,Yes,
27/270ef4a9.jpg,What is the pattern?,Flames,
08/08960b11.jpg,What is the color?,Multicolor,
67/67d3f30a.jpg,Is it stone or wood?,Stone,
02/021129b7.jpg,What is the case's color?,Others,
80/805c31da.jpg,What is the pattern?,Floral,
f4/f49d57da.jpg,What is the brand?,Solimo,
ff/ff71ae5b.jpg,What is the brand?,Amazon,
9f/9f6f86ac.jpg,What is the phone model?,iPhone,
2f/2f357c87.jpg,What is the phone model?,Itel,
39/39081f0b.jpg,What brand is this?,Solimo,
ef/efc273c8.jpg,What type of fabric?,Fabric,
2f/2f357c87.jpg,What is the case pattern?,Butterflies,
ef/ef390310.jpg,What color is it?,Graphite,
2f/2f357c87.jpg,Is it heavy?,No,
c3/c3157855.jpg,What is the phone model?,Comio,
38/38fcb291.jpg,What is the main ingredient?,Peas,
5b/5bcad394.jpg,What is printed on it?,Love,
00/002bb2f5.jpg,What is the brand?,Solimo,
d7/d7b4c2f4.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,Is it 3D?,Yes,
79/792ecac8.jpg,What is it made of?,Jute,
af/af86741b.jpg,Is it portable?,Yes,
2f/2f357c87.jpg,What is printed on the cover?,Butterflies,
63/635bb1d0.jpg,What is the pattern?,Star,
98/98278eb0.jpg,What is the material?,PVC,
e8/e8161306.jpg,Is it for a mobile?,Yes,
85/851fff18.jpg,Is the bag waterproof?,Yes,
bf/bfc1bfb6.jpg,What is the case's color?,Others,
3f/3f587020.jpg,How much?,13.2,
47/47f0c738.jpg,What type of case is this?,Cover,
7d/7d3b0104.jpg,What embellishment is present?,Glitter,
45/45b1f6c5.jpg,What is the flavor?,Mint,
9d/9d3feef4.jpg,What kind of food?,Soup,
db/dbc9e247.jpg,What is the stone color?,Purple,
2f/2f357c87.jpg,What is the product type?,Case,
44/44654279.jpg,Is the heel flat?,Yes,
d4/d4f89592.jpg,What is the product type?,Grocery,
2f/2f357c87.jpg,What is the case's color?,Multicolor,
87/8787c510.jpg,What is the loveseat's color?,Cream,
ee/ee9477d6.jpg,What is the material?,Leather,
bc/bc592760.jpg,What is the product type?,Electronics,
95/95e536ce.jpg,What is the product type?,FINERING,
2f/2f357c87.jpg,What is the case color?,Multicolor,
2f/2f357c87.jpg,What is the product type?,Case,
bf/bfe2280a.jpg,What is the product type?,Shoes,
c9/c9e97b2e.jpg,What is the style?,Colorful,
ee/ee8ee952.jpg,What is it?,Case,
ee/ee60eed4.jpg,What is the phone model?,Nokia,
ee/ee8ee952.jpg,What is the item color?,Others,
91/913a8820.jpg,What is the main material?,Plastic,
ee/ee8ee952.jpg,What is the design?,Blossom,
6a/6ac753ea.jpg,What is the case's color?,Multicolor,
ee/ee8ee952.jpg,What is the product brand?,Solimo,
af/afad9cf5.jpg,What is the brand?,Solimo,
09/09152b97.jpg,What is the phone model?,Itel,
2f/2f357c87.jpg,What is the product's type?,Case,
ee/ee8ee952.jpg,What type of case is this?,Hard,
1c/1cbcfd37.jpg,What is the style?,Pattern,
d8/d87e51cf.jpg,What is the primary material?,Plastic,
78/7828484e.jpg,What is the product type?,Beauty,
7a/7a9b1068.jpg,What is the pattern?,Engraved,
57/57ce3816.jpg,What is the phone model?,Y81i,
60/60625c46.jpg,What type of cover is it?,Case,
21/213c4652.jpg,What is the model name?,Smart,
ba/ba9d2fdd.jpg,What is it made of?,Silicon,
2f/2f357c87.jpg,What is the pattern?,Butterfly,
1c/1ccf80d9.jpg,What is the brand?,Amazon,
bf/bf378ffb.jpg,What is the primary material?,Canvas,
88/888c7afe.jpg,What is it made of?,Plastic,
48/48b8868c.jpg,What is the main material?,Silicone,
fe/fe629c83.jpg,What is the container weight?,Ounce,
57/57a26592.jpg,What is the product type?,Boot,
8d/8d21efa8.jpg,What is the pot's color?,White,
98/98aa1cbd.jpg,What is the item's material?,PVC,
6f/6f9cf8f2.jpg,Is it kosher?,Yes,
1d/1dc40a27.jpg,What brand is this?,Solimo,
aa/aa557b88.jpg,What is printed?,Texture,
6c/6c0a007b.jpg,What is the brand?,AmazonBasics,
b2/b2300937.jpg,What is the product?,Case,
80/80d0f4fc.jpg,What is the item?,Case,
1f/1fbea341.jpg,Is it a stone?,Yes,
5b/5b66edd0.jpg,What type is this?,Case,
53/53064960.jpg,What is the flavor?,Blueberry,
b0/b0a08795.jpg,What is the pattern?,Chevron,
ee/ee8ee952.jpg,What is the phone model?,iPhone,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What is the item's color?,Others,
d8/d893e789.jpg,What is the material?,Mesh,
e1/e11ff244.jpg,How many styles?,Four,
71/7117f264.jpg,What is the phone model?,Vivo,
10/106d9526.jpg,What is the product?,Cleanser,
fb/fb3006d4.jpg,What is the color?,Others,
81/814f5473.jpg,What is the main background color?,Yellow,
d0/d0eb82d0.jpg,What is the main color?,Others,
e3/e3a0e881.jpg,What is the pattern?,Vector,
8f/8f5db106.jpg,What is the product type?,Shoes,
a3/a34ebbcf.jpg,What is the cover style?,Back,
2f/2f7860df.jpg,What kind of nuts are these?,Cashews,
36/36f8dd58.jpg,What is the brand?,Flavia,
ee/ee8ee952.jpg,What is the color?,Others,
2f/2f357c87.jpg,What is the product type?,Case,
82/823c373f.jpg,What is the product type?,Case,
47/47f0c738.jpg,What is the product type?,Case,
65/654f7331.jpg,What color is the cap?,Black,
20/20533b83.jpg,Is this product alcohol free?,Yes,
74/74c263b5.jpg,What is the toe style?,Round,
46/4666b4ff.jpg,What is the rug primarily made of?,Wool,
f2/f2eef185.jpg,What shape is the clock?,Round,
cf/cf01bd92.jpg,What is the pattern on sandal?,Solid,
d8/d87e51cf.jpg,What is the phone's brand?,Samsung,
ee/ee8ee952.jpg,What is the color?,Others,
63/63657779.jpg,What is the phone color?,Multicolor,
0f/0fbe130c.jpg,What brand is it?,Solimo,
37/379f3dd2.jpg,What is the brand?,Ohvera,
2f/2f357c87.jpg,What type of case is it?,Soft,
ee/ee8ee952.jpg,Is it a slim case?,Yes,
08/088f88e6.jpg,Is it freestanding?,Yes,
2f/2f357c87.jpg,What is the design?,Butterfly,
e2/e23dd3f6.jpg,What is it for?,Moto,
43/432f2636.jpg,What shape is the pillow?,Rectangular,
d3/d37becb2.jpg,Is the crate portable?,Yes,
ee/ee8ee952.jpg,What's the case's design?,Brush,
2f/2f357c87.jpg,Are butterflies visible?,Yes,
17/1736dcba.jpg,What amount of protein?,7,
ee/ee8ee952.jpg,What brand is this?,Solimo,
66/66ea3f11.jpg,What is the fabric composition?,Polyester,
e7/e7b19e58.jpg,What is the case material?,Silicon,
d8/d87e51cf.jpg,For which phone?,OnePlus,
d6/d6864e4c.jpg,Is this for men?,Yes,
38/384b8820.jpg,What is the product?,Art,
e3/e3f0ea64.jpg,What is the brand?,AmazonBasics,
ee/ee450381.jpg,What color are the shoes?,Brown,
d4/d4f89592.jpg,What is the brand name?,365,
6c/6ce265d3.jpg,How many seats?,Three,
2f/2f357c87.jpg,What brand is this?,Solimo,
2f/2f357c87.jpg,What is the pattern?,Butterflies,
2e/2e47e516.jpg,What is the case's color?,Black,
be/be504c46.jpg,What is the toe style?,Round,
5d/5df78670.jpg,Is it hard or soft?,Hard,
ca/ca89e4e3.jpg,What type of design?,Blossom,
2f/2f357c87.jpg,What is the case material?,Silicon,
26/26824dec.jpg,What is the color?,Black,
5f/5f648a3d.jpg,What is the brand?,Solimo,
20/20633698.jpg,What is the board trim?,Aluminum,
7a/7a20c24c.jpg,What is the handle's color?,Chrome,
ad/adf63612.jpg,What is the brand?,Stone,
da/da706ce9.jpg,What is the toe style?,Closed,
95/95ae59ab.jpg,Is it lean?,Yes,
34/343e21c8.jpg,What is the food?,Tilapia,
41/41fd4ea1.jpg,Is there a kitty?,Yes,
56/56807035.jpg,What is the product's origin?,Canada,
22/226b9796.jpg,What is the style?,Spiritual,
ee/ee8ee952.jpg,What type of case is it?,Hard,
6c/6cba1951.jpg,What is it used for?,Activity,
ee/ee8ee952.jpg,What is the case's brand?,Solimo,
ef/ef519b2f.jpg,What is the case pattern?,Sparkle,
9e/9efc0c76.jpg,What is the necklace material?,Metal,
a3/a3bf8baf.jpg,What is the material?,Hard,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ef/ef822117.jpg,What brand is this?,Solimo,
da/da350367.jpg,What's the shoe style?,Ming-s-1b-108,
47/47f0c738.jpg,What is the case made of?,Plastic,
2f/2fbadd7f.jpg,What is the case's pattern?,Paint,
48/480c1bcb.jpg,What is the binder's style?,2-Inch,
ee/ee8ee952.jpg,What is the color?,Others,
ee/ee8ee952.jpg,What is the brand?,Solimo,
bc/bca26ae1.jpg,Are there hearts?,Yes,
d1/d15d240c.jpg,What is the case's brand?,Solimo,
12/1201d92f.jpg,What is the seat color?,Brown,
3e/3eda11a1.jpg,What color is it?,Black,
12/12984008.jpg,What is the pattern?,Striped,
35/3595924e.jpg,Is it wireless?,Yes,
81/81687853.jpg,What shape is the item?,Round,
57/577afe78.jpg,What color is it?,Black,
02/02e175df.jpg,What type of case is this?,Hard,
5c/5cc1460e.jpg,What is the brand?,Solimo,
9e/9e705f9e.jpg,What is the design?,Sky,
9c/9cf75a9a.jpg,Is salt added?,No,
bc/bc940635.jpg,What color is the frame?,Black,
95/95684a91.jpg,What style is this?,Quotes,
ee/ee8ee952.jpg,Is it patterned?,Yes,
8a/8ae3b5cb.jpg,What is this product type?,Case,
05/059b4a18.jpg,Is it heavy?,No,
ed/ed349908.jpg,What is the pattern?,Butterfly,
47/47f0c738.jpg,Is it multicolored?,Yes,
